dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,runtime_s,notes,param_hash
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.46875,0.37109375,1069.0,0.52197265625,0.10847400000784546,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=221; verification_bits=128; other_disclosures_bits=0; candidate_flips=62; verified_flips=62; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.37109375",b274fad8603600d1
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,4,0,0,4,0.0,0.46875,0.36328125,1840.0,0.8984375,0.1931234000949189,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=806; bisection_disclosures_bits=906; verification_bits=128; other_disclosures_bits=0; candidate_flips=224; verified_flips=224; total_blocks_checked=403; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.36328125",b9f654c90a774d3d
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,0,4,0,0,4,0.0,0.46875,0.37109375,1069.0,0.52197265625,0.08663079992402345,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=221; verification_bits=128; other_disclosures_bits=0; candidate_flips=62; verified_flips=62; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.37109375",63bd09359267310c
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,0,0,4,0.0,0.46875,0.328125,1826.0,0.8916015625,0.10721899999771267,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=798; bisection_disclosures_bits=900; verification_bits=128; other_disclosures_bits=0; candidate_flips=222; verified_flips=222; total_blocks_checked=399; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.328125",29020ebdb18ce89f
real_typeii_20db_d2048_bw20_blk0,2048,20,16,16,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,16,16,0,0,1.0,0.3984375,0.0,7136.0,0.6335227272727273,0.5154767000349239,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=5280; bisection_disclosures_bits=1344; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",7faaaf788b90c25a
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,0,4,0,0,4,0.0,0.46875,0.3671875,1173.0,0.57275390625,0.07732119993306696,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=840; bisection_disclosures_bits=205; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=420; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",f09d76ded5a6e7d2
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,0,0,4,0.0,0.46875,0.39453125,1607.0,0.78466796875,0.14227249997202307,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=801; verification_bits=128; other_disclosures_bits=0; candidate_flips=184; verified_flips=184; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.39453125",3ddb0e813f8c9fa7
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,0,4,0,0,4,0.0,0.46875,0.375,840.0,0.41015625,0.05007210001349449,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",477ef1fd0ff5ecb2
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,identity,1,4,0,0,4,0.0,0.46875,0.3671875,962.0,0.4697265625,0.04650319996289909,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=600; bisection_disclosures_bits=234; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=300; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",f21d3c73c2c63926
real_typeii_20db_d2048_bw20_blk0,2048,20,16,16,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,0,16,16,0,0,1.0,0.3984375,0.0,7096.0,0.6299715909090909,0.5267032999545336,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=5294; bisection_disclosures_bits=1290; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2647",90e9c5c1c4435fdb
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,0,0,4,0.0,0.46875,0.34375,1825.0,0.89111328125,0.142809999990277,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=800; bisection_disclosures_bits=897; verification_bits=128; other_disclosures_bits=0; candidate_flips=223; verified_flips=223; total_blocks_checked=400; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.34375",c8e68be9f13a3ff7
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,seeded_random,0,4,0,0,4,0.0,0.46875,0.41015625,1583.0,0.77294921875,0.10543160000815988,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=777; verification_bits=128; other_disclosures_bits=0; candidate_flips=183; verified_flips=183; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.41015625",c28ff99e89e31963
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,identity,1,4,0,0,4,0.0,0.46875,0.3671875,962.0,0.4697265625,0.11629659996833652,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=600; bisection_disclosures_bits=234; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=300; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",462a3bc6d744a527
real_typeii_20db_d256_bw100_blk0,256,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,0,0,4,0.0,0.46875,0.35546875,1659.0,0.81005859375,0.16159439994953573,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=702; bisection_disclosures_bits=829; verification_bits=128; other_disclosures_bits=0; candidate_flips=196; verified_flips=196; total_blocks_checked=351; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.35546875",bbcdaabb0f38893b
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.46875,0.375,840.0,0.41015625,0.07528029999230057,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",c6a64f370ed39663
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,4,0,0,4,0.0,0.46875,0.40625,1381.0,0.67431640625,0.1259702000534162,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",7faaaf788b90c25a
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,1,4,0,0,4,0.0,0.46875,0.375,840.0,0.41015625,0.05974529997911304,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",aec586233b5d565e
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,identity,0,4,4,0,0,1.0,0.4140625,0.0,1886.0,0.6139322916666666,0.0460501000052318,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=1440; bisection_disclosures_bits=318; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",6c76f6300a2bf603
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.46875,0.375,840.0,0.41015625,0.10870270000305027,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",9d423c80473677e6
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,seeded_random,0,4,0,0,4,0.0,0.46875,0.41015625,1583.0,0.77294921875,0.13088249997235835,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=777; verification_bits=128; other_disclosures_bits=0; candidate_flips=183; verified_flips=183; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.41015625",90e9c5c1c4435fdb
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,16,32,64",6,seeded_random,1,4,0,0,4,0.0,0.46875,0.40625,1381.0,0.67431640625,0.13153270003385842,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",a09833a965a0ddf8
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,0,0,4,0.0,0.46875,0.421875,1454.0,0.7099609375,0.11748870008159429,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=566; bisection_disclosures_bits=760; verification_bits=128; other_disclosures_bits=0; candidate_flips=164; verified_flips=164; total_blocks_checked=283; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.421875",19e9870100f5792b
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,identity,1,4,4,0,0,1.0,0.4140625,0.0,1886.0,0.6139322916666666,0.07178939995355904,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=1440; bisection_disclosures_bits=318; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",1f589a8f8fc4f2a6
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,0,4,0,0,4,0.0,0.46875,0.375,840.0,0.41015625,0.10978089994750917,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",2bc34cb99845dc99
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,0,0,4,0.0,0.46875,0.40625,1381.0,0.67431640625,0.09783940005581826,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",91e08c4131b829cd
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,identity,0,4,4,0,0,1.0,0.4140625,0.0,1886.0,0.6139322916666666,0.05754549999255687,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=1440; bisection_disclosures_bits=318; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",47bfc7ece074fdaa
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,0,0,4,0.0,0.46875,0.40625,1381.0,0.67431640625,0.1350891999900341,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",ad1f4d64f73fcc30
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.4140625,0.125,1144.0,0.3723958333333333,0.04841440008021891,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=296; verification_bits=128; other_disclosures_bits=0; candidate_flips=74; verified_flips=74; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.125",aeacee9a04c960ac
real_typeii_20db_d256_bw100_blk0,256,100,16,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,0,0,4,0.0,0.46875,0.421875,1454.0,0.7099609375,0.12585710000712425,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=566; bisection_disclosures_bits=760; verification_bits=128; other_disclosures_bits=0; candidate_flips=164; verified_flips=164; total_blocks_checked=283; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.421875",f4cc5c3e86519271
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.4140625,0.125,1144.0,0.3723958333333333,0.05599819996859878,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=296; verification_bits=128; other_disclosures_bits=0; candidate_flips=74; verified_flips=74; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.125",b274fad8603600d1
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,0,4,4,0,0,1.0,0.4140625,0.0,1912.0,0.6223958333333334,0.11368940002284944,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1444; bisection_disclosures_bits=340; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=722",ef3fd819508ca339
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,identity,1,4,4,0,0,1.0,0.4140625,0.0,1886.0,0.6139322916666666,0.09408680000342429,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=1440; bisection_disclosures_bits=318; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",d825734b6395c173
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,1,4,4,0,0,1.0,0.4140625,0.0,1914.0,0.623046875,0.09253870008978993,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=1440; bisection_disclosures_bits=346; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",da44be679542d120
real_typeii_20db_d2048_bw20_blk0,2048,20,16,16,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,16,15,0,1,0.9375,0.3984375,0.00390625,4982.0,0.4422940340909091,0.5788795999251306,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2686; bisection_disclosures_bits=1784; verification_bits=512; other_disclosures_bits=0; candidate_flips=404; verified_flips=404; total_blocks_checked=1343",f4cc5c3e86519271
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,1,4,0,0,4,0.0,0.4140625,0.125,1144.0,0.3723958333333333,0.050883600022643805,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=296; verification_bits=128; other_disclosures_bits=0; candidate_flips=74; verified_flips=74; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.125",86320143d2d78cc2
real_typeii_20db_d2048_bw20_blk0,2048,20,16,16,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,16,15,0,1,0.9375,0.3984375,0.001953125,5070.0,0.4501065340909091,0.5167727000080049,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2700; bisection_disclosures_bits=1858; verification_bits=512; other_disclosures_bits=0; candidate_flips=406; verified_flips=406; total_blocks_checked=1350",91e08c4131b829cd
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",4,seeded_random,1,4,4,0,0,1.0,0.4140625,0.0,1914.0,0.623046875,0.14924579998478293,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1440; bisection_disclosures_bits=346; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",b9f654c90a774d3d
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"8,16,32,64",6,seeded_random,0,4,4,0,0,1.0,0.4140625,0.0,1912.0,0.6223958333333334,0.13267399999313056,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=1444; bisection_disclosures_bits=340; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=722",ab6194c1b8076873
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",6,identity,0,4,0,0,4,0.0,0.4140625,0.125,1144.0,0.3723958333333333,0.09866149991285056,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=296; verification_bits=128; other_disclosures_bits=0; candidate_flips=74; verified_flips=74; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.125",63bd09359267310c
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.4140625,0.0,1340.0,0.4361979166666667,0.1334018000634387,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=726; bisection_disclosures_bits=486; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=363",3ddb0e813f8c9fa7
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,3,0,1,0.75,0.4140625,0.0078125,1348.0,0.4388020833333333,0.12984740000683814,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=722; bisection_disclosures_bits=498; verification_bits=128; other_disclosures_bits=0; candidate_flips=104; verified_flips=104; total_blocks_checked=361",29020ebdb18ce89f
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,0,4,4,0,0,1.0,0.4140625,0.0,1340.0,0.4361979166666667,0.12793720001354814,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=726; bisection_disclosures_bits=486; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=363",c8e68be9f13a3ff7
real_typeii_20db_d4096_bw20_blk0,4096,20,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",6,seeded_random,1,4,3,0,1,0.75,0.4140625,0.0078125,1348.0,0.4388020833333333,0.15394229989033192,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=722; bisection_disclosures_bits=498; verification_bits=128; other_disclosures_bits=0; candidate_flips=104; verified_flips=104; total_blocks_checked=361",bbcdaabb0f38893b
