dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d2048_bw20_blk0,cascade_lite,14,True,True,0.46875,0.04261363636363636,0.0,0.0,340.0,142,5.983000039122999,4,83,166,142,32,0,30,30,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d2048_bw20_blk0,cascade_lite,15,True,True,0.40625,0.036931818181818184,0.0,0.0,319.0,119,21.409800043329597,4,84,168,119,32,0,26,26,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,19e9870100f5792b
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.5,0.15234375,355.0,183,19.77970008738339,4,70,140,183,32,0,40,40,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.421875,0.123046875,344.0,180,11.867900029756129,4,66,132,180,32,0,38,38,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.265625,0.0703125,356.0,182,50.52079993765801,4,71,142,182,32,0,40,40,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.4375,0.146484375,326.0,158,29.16090004146099,4,68,136,158,32,0,34,34,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d2048_bw20_blk0,cascade_lite,0,True,True,0.328125,0.029829545454545456,0.0,0.0,431.0,69,23.73499993700534,4,165,330,69,32,0,21,21,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03835227272727273,0.0,0.0,459.0,97,28.35340006276965,4,165,330,97,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,2,True,True,0.4375,0.03977272727272727,0.0,0.0,452.0,90,33.35649997461587,4,165,330,90,32,0,28,28,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,3,True,True,0.46875,0.04261363636363636,0.0,0.0,462.0,100,26.22900006826967,4,165,330,100,32,0,30,30,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,4,True,True,0.34375,0.03125,0.0,0.0,438.0,76,21.348000038415194,4,165,330,76,32,0,22,22,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,5,True,True,0.359375,0.032670454545454544,0.0,0.0,431.0,69,40.28139996808022,4,165,330,69,32,0,23,23,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,6,True,True,0.5,0.045454545454545456,0.0,0.0,462.0,100,24.129599914886057,4,165,330,100,32,0,32,32,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,7,True,True,0.375,0.03409090909090909,0.0,0.0,440.0,78,15.35690005403012,4,165,330,78,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03835227272727273,0.0,0.0,453.0,91,32.10050007328391,4,165,330,91,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,9,True,True,0.3125,0.028409090909090908,0.0,0.0,426.0,64,8.611999917775393,4,165,330,64,32,0,20,20,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,10,True,True,0.375,0.03409090909090909,0.0,0.0,434.0,72,46.523099998012185,4,165,330,72,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,11,True,True,0.359375,0.032670454545454544,0.0,0.0,437.0,75,20.156399928964674,4,165,330,75,32,0,23,23,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03835227272727273,0.0,0.0,451.0,89,32.16509998310357,4,165,330,89,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,13,True,True,0.375,0.03409090909090909,0.0,0.0,440.0,78,29.907300020568073,4,165,330,78,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,14,True,True,0.46875,0.04261363636363636,0.0,0.0,468.0,106,26.942399912513793,4,165,330,106,32,0,30,30,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,15,True,True,0.40625,0.036931818181818184,0.0,0.0,452.0,90,16.86840003821999,4,165,330,90,32,0,26,26,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d2048_bw20_blk0,cascade_lite,0,True,False,0.328125,0.029829545454545456,0.03125,0.002840909090909091,290.0,90,10.589999961666763,4,84,168,90,32,0,19,19,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03835227272727273,0.0,0.0,332.0,128,11.79789996240288,4,86,172,128,32,0,27,27,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,2,True,True,0.4375,0.03977272727272727,0.0,0.0,329.0,129,45.99289991892874,4,84,168,129,32,0,28,28,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,3,True,True,0.46875,0.04261363636363636,0.0,0.0,341.0,137,20.556400064378977,4,86,172,137,32,0,30,30,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,4,True,True,0.34375,0.03125,0.0,0.0,302.0,102,27.426899992860854,4,84,168,102,32,0,22,22,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,5,True,True,0.359375,0.032670454545454544,0.0,0.0,294.0,96,23.802199983038008,4,83,166,96,32,0,23,23,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,6,True,True,0.5,0.045454545454545456,0.0,0.0,349.0,147,38.29070006031543,4,85,170,147,32,0,32,32,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,7,True,True,0.375,0.03409090909090909,0.0,0.0,308.0,106,17.807300086133182,4,85,170,106,32,0,24,24,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03835227272727273,0.0,0.0,321.0,121,38.653000025078654,4,84,168,121,32,0,27,27,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,9,True,True,0.3125,0.028409090909090908,0.0,0.0,288.0,88,22.234799922443926,4,84,168,88,32,0,20,20,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,10,True,True,0.375,0.03409090909090909,0.0,0.0,310.0,112,42.36540000420064,4,83,166,112,32,0,24,24,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,11,True,True,0.359375,0.032670454545454544,0.0,0.0,305.0,105,13.83079995866865,4,84,168,105,32,0,23,23,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03835227272727273,0.0,0.0,327.0,125,18.735499936155975,4,85,170,125,32,0,27,27,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,13,True,True,0.375,0.03409090909090909,0.0,0.0,310.0,110,12.572000036016107,4,84,168,110,32,0,24,24,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,14,True,True,0.46875,0.04261363636363636,0.0,0.0,341.0,139,31.913999933749437,4,85,170,139,32,0,30,30,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d2048_bw20_blk0,cascade_lite,15,True,True,0.40625,0.036931818181818184,0.0,0.0,323.0,123,40.069199982099235,4,84,168,123,32,0,26,26,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,ad1f4d64f73fcc30
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.453125,0.19921875,216.0,64,44.050300028175116,4,60,120,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.34375,0.16015625,228.0,76,19.09469999372959,4,60,120,76,32,0,19,19,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.296875,0.12890625,302.0,30,16.700099920853972,4,120,240,30,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.390625,0.1796875,323.0,51,28.609200031496584,4,120,240,51,32,0,17,17,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.421875,0.087890625,573.0,273,61.53110007289797,4,134,268,273,32,0,73,73,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,b9f654c90a774d3d
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.421875,0.123046875,344.0,180,25.368500035256147,4,66,132,180,32,0,38,38,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,b9f654c90a774d3d
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.265625,0.0703125,356.0,182,64.02849999722093,4,71,142,182,32,0,40,40,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,b9f654c90a774d3d
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.34375,0.0703125,567.0,271,42.176099959760904,4,132,264,271,32,0,73,73,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,b9f654c90a774d3d
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.453125,0.19921875,216.0,64,3.3682999201118946,4,60,120,64,32,0,16,16,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.34375,0.16015625,228.0,76,28.127799974754453,4,60,120,76,32,0,19,19,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.296875,0.12890625,302.0,30,35.22920003160834,4,120,240,30,32,0,10,10,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.390625,0.1796875,323.0,51,19.885700079612434,4,120,240,51,32,0,17,17,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.5,0.15234375,355.0,183,30.030999914743006,4,70,140,183,32,0,40,40,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.421875,0.123046875,344.0,180,19.27729998715222,4,66,132,180,32,0,38,38,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.046875,0.009765625,560.0,266,19.726800033822656,4,131,262,266,32,0,71,71,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.34375,0.0703125,567.0,271,38.163900026120245,4,132,264,271,32,0,73,73,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d2048_bw20_blk0,cascade_lite,0,True,True,0.328125,0.029829545454545456,0.0,0.0,431.0,69,49.22469996381551,4,165,330,69,32,0,21,21,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03835227272727273,0.0,0.0,459.0,97,28.129999991506338,4,165,330,97,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,2,True,True,0.4375,0.03977272727272727,0.0,0.0,452.0,90,15.520800021477044,4,165,330,90,32,0,28,28,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,3,True,True,0.46875,0.04261363636363636,0.0,0.0,462.0,100,20.18980006687343,4,165,330,100,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,4,True,True,0.34375,0.03125,0.0,0.0,438.0,76,27.82890002708882,4,165,330,76,32,0,22,22,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,5,True,True,0.359375,0.032670454545454544,0.0,0.0,431.0,69,31.718799960799515,4,165,330,69,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,6,True,True,0.5,0.045454545454545456,0.0,0.0,462.0,100,32.43979997932911,4,165,330,100,32,0,32,32,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,7,True,True,0.375,0.03409090909090909,0.0,0.0,440.0,78,49.496499937959015,4,165,330,78,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03835227272727273,0.0,0.0,453.0,91,28.7505000596866,4,165,330,91,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,9,True,True,0.3125,0.028409090909090908,0.0,0.0,426.0,64,20.78280004207045,4,165,330,64,32,0,20,20,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,10,True,True,0.375,0.03409090909090909,0.0,0.0,434.0,72,46.190899913199246,4,165,330,72,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,11,True,True,0.359375,0.032670454545454544,0.0,0.0,437.0,75,26.72680001705885,4,165,330,75,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03835227272727273,0.0,0.0,451.0,89,28.960999916307628,4,165,330,89,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,13,True,True,0.375,0.03409090909090909,0.0,0.0,440.0,78,36.91829997114837,4,165,330,78,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,14,True,True,0.46875,0.04261363636363636,0.0,0.0,468.0,106,47.73710004519671,4,165,330,106,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d2048_bw20_blk0,cascade_lite,15,True,True,0.40625,0.036931818181818184,0.0,0.0,452.0,90,24.783400003798306,4,165,330,90,32,0,26,26,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.421875,0.1875,338.0,66,20.651400089263916,4,120,240,66,32,0,22,22,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.34375,0.16015625,329.0,57,5.929799983277917,4,120,240,57,32,0,19,19,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.296875,0.12890625,302.0,30,18.105700029991567,4,120,240,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.40625,0.1875,204.0,52,32.612099894322455,4,60,120,52,32,0,13,13,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.5,0.138671875,399.0,219,30.10319999884814,4,74,148,219,32,0,47,47,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.421875,0.123046875,357.0,183,41.80200002156198,4,71,142,183,32,0,38,38,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.1875,0.02734375,515.0,231,54.85039995983243,4,126,252,231,32,0,62,62,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.46875,0.140625,336.0,168,15.498599968850613,4,68,136,168,32,0,37,37,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,256,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.453125,0.19921875,216.0,64,29.515599948354065,4,60,120,64,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.34375,0.16015625,228.0,76,1.8014999805018306,4,60,120,76,32,0,19,19,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.296875,0.12890625,192.0,40,1.8983000190928578,4,60,120,40,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.40625,0.1875,204.0,52,16.83720003347844,4,60,120,52,32,0,13,13,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d256_bw100_blk0,cascade_lite,0,True,False,0.5625,0.23046875,0.421875,0.1875,338.0,66,23.71909993235022,4,120,240,66,32,0,22,22,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d256_bw100_blk0,cascade_lite,1,True,False,0.453125,0.197265625,0.34375,0.16015625,228.0,76,13.496399973519146,4,60,120,76,32,0,19,19,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d256_bw100_blk0,cascade_lite,2,True,False,0.375,0.1484375,0.296875,0.12890625,192.0,40,2.994899987243116,4,60,120,40,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d256_bw100_blk0,cascade_lite,3,True,False,0.484375,0.212890625,0.40625,0.1875,204.0,52,6.269100005738437,4,60,120,52,32,0,13,13,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,256,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d2048_bw20_blk0,cascade_lite,0,True,True,0.328125,0.029829545454545456,0.0,0.0,425.0,63,37.69710008054972,4,165,330,63,32,0,21,21,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03835227272727273,0.0,0.0,447.0,85,32.662800047546625,4,165,330,85,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,2,True,True,0.4375,0.03977272727272727,0.0,0.0,451.0,87,33.455299912020564,4,166,332,87,32,0,28,28,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,3,True,True,0.46875,0.04261363636363636,0.0,0.0,463.0,99,29.56819999963045,4,166,332,99,32,0,30,30,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,4,True,True,0.34375,0.03125,0.0,0.0,430.0,68,26.224599918350577,4,165,330,68,32,0,22,22,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,5,True,True,0.359375,0.032670454545454544,0.0,0.0,433.0,71,30.944500002078712,4,165,330,71,32,0,23,23,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,6,True,True,0.5,0.045454545454545456,0.0,0.0,462.0,100,21.491799969226122,4,165,330,100,32,0,32,32,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
real_typeii_20db_d2048_bw20_blk0,cascade_lite,7,True,True,0.375,0.03409090909090909,0.0,0.0,441.0,77,22.028799983672798,4,166,332,77,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,2048,20,real_data,16,seeded_random,0,90e9c5c1c4435fdb
