session_id,acquisition_id,source_label,S_tuple,S_lex_index,S_bits,is_S_nat,CAL_lambda,CAL_lambda_at_boundary,CAL_H_cal,CAL_ValNLL,CAL_DeltaNLL,CAL_val_b_context_unseen,CAL_joint_cell_unseen,CAL_q_mass_unseen,CAL_effective_contexts,CAL_CE1_cv,CAL_CE2_cv,CAL_m1_cv,CAL_m2_cv,CAL_max_cv,CAL_sum_cv,CAL_abs_cv,VAL_CE1,VAL_CE2,VAL_CE_full,chain_delta,VAL_m1_raw,VAL_m2_raw,VAL_raw_disclosure,VAL_max_m,VAL_sum_m,VAL_abs_m,VAL_ValNLL,VAL_DeltaNLL,VAL_val_b_context_unseen,VAL_joint_cell_unseen,VAL_q_mass_unseen,capacity_warning_m1,capacity_warning_m2,capacity_warning_disclosure,descriptive_ValNLL_gt_Hcal_plus_1,descriptive_ValNLL_gt_Hcal_plus_0_5,descriptive_joint_gt_1pct,is_S_star_per_session,is_S_star_common,per_session_classification,successor,cal_val_consistency
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 4, 7]",23,01347,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.973504095115418,3.161501077687255,1058,842,1058,1900,216,3.940710164946908,3.209290714611424,7.150000879558332,4.440892098500626e-16,1050,855,9589,1050,1905,195,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 4, 8]",24,01348,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.973586352380289,3.1614188204223836,1058,842,1058,1900,216,3.937902325457131,3.2120985541012015,7.150000879558332,0.0,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 4, 9]",25,01349,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.969740711033565,3.1652644617691075,1057,843,1057,1900,214,3.938113793244376,3.211887086313956,7.150000879558332,4.440892098500626e-16,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 5, 6]",26,01356,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.9738557484646515,3.161149424338021,1058,842,1058,1900,216,3.9404875118023197,3.209513367756012,7.150000879558332,4.440892098500626e-16,1050,855,9589,1050,1905,195,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 5, 7]",27,01357,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.97346047563859,3.161544697164083,1058,842,1058,1900,216,3.9387408710582372,3.211260008500095,7.150000879558332,0.0,1049,855,9584,1049,1904,194,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 5, 8]",28,01358,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.9730614613785953,3.161943711424077,1058,842,1058,1900,216,3.9369440454689744,3.213056834089358,7.150000879558332,0.0,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 5, 9]",29,01359,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.969419733437256,3.165585439365417,1057,843,1057,1900,214,3.9386099658060347,3.211390913752298,7.150000879558332,4.440892098500626e-16,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 6, 7]",30,01367,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.9718588079507455,3.1631463648519267,1058,843,1058,1901,215,3.941330738058481,3.2086701414998506,7.150000879558332,4.440892098500626e-16,1050,855,9589,1050,1905,195,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 6, 8]",31,01368,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.972220350352374,3.162784822450299,1058,843,1058,1901,215,3.93932215709547,3.2106787224628617,7.150000879558332,4.440892098500626e-16,1049,855,9584,1049,1904,194,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 6, 9]",32,01369,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.9708583383533496,3.1641468344493227,1058,843,1058,1901,215,3.939802488579556,3.2101983909787757,7.150000879558332,4.440892098500626e-16,1049,855,9584,1049,1904,194,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 7, 8]",33,01378,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.971050327911076,3.163954844891596,1058,843,1058,1901,215,3.93744502405066,3.212555855507672,7.150000879558332,4.440892098500626e-16,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 7, 9]",34,01379,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.969543562459317,3.165461610343356,1057,843,1057,1900,214,3.9376240126586337,3.212376866899698,7.150000879558332,4.440892098500626e-16,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 3, 8, 9]",35,01389,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.969902489763909,3.165102683038764,1057,843,1057,1900,214,3.937983488932894,3.2120173906254377,7.150000879558332,4.440892098500626e-16,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 4, 5, 6]",36,01456,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.973799694042611,3.1612054787600616,1058,842,1058,1900,216,3.940989634736677,3.209011244821655,7.150000879558332,4.440892098500626e-16,1050,855,9589,1050,1905,195,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 4, 5, 7]",37,01457,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.973419297562949,3.1615858752397235,1058,842,1058,1900,216,3.939273657094591,3.2107272224637406,7.150000879558332,4.440892098500626e-16,1049,855,9584,1049,1904,194,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
20260123_1M_600k_0dB,20260123_1M_600k_0dB,1M,"[0, 1, 4, 5, 8]",38,01458,False,221.22162910704503,False,5.82245194202593,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,1024,3.9724281626194653,3.162577010183208,1058,843,1058,1901,215,3.9383583495047443,3.211642530053588,7.150000879558332,0.0,1049,856,9589,1049,1905,193,7.150000879558332,0.0149957067556592,0.0,0.4911346435546875,0.4911346435546875,True,False,True,True,True,True,False,False,,,False
