tier,prior,seed,n,m,rank,deg_min,deg_max,cap,invoked,dispatch,exact,syndrome_ok,iterations,status,unsat,sym_err,finite,max_p,mean_true_p,min_true_rank,mean_entropy,post_err,map_agree,d_xhat,d_post,d_unsat,proxy,wall_s,rss_bytes
FULL_RANK_64,P60,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,0.0002846990000762162,
FULL_RANK_64,P60,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,64,64,64,2,2,1,True,INVOKED,True,True,0,converged_exact,0,0,True,0.6000000000000001,0.6000000000000001,0,2.952629118609419,,,,,,CAP_PREFIX_PROXY,0.00029558299956988776,
FULL_RANK_64,P60,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,P60,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,64,64,64,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999999119701385,0,1.8153935371011175e-06,,,,,,CAP_PREFIX_PROXY,0.004294520000257762,
FULL_RANK_64,PAIR,2026091200,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091200,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,64,64,64,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999999119701385,0,1.8153935370961143e-06,,,,,,CAP_PREFIX_PROXY,0.003947601000618306,
FULL_RANK_64,PAIR,2026091201,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091201,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,64,64,64,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999999119701385,0,1.8153935371011323e-06,,,,,,CAP_PREFIX_PROXY,0.004029189999528171,
FULL_RANK_64,PAIR,2026091202,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091202,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,64,64,64,2,2,1,True,INVOKED,True,True,1,converged_exact,0,0,True,1.0,0.9999999119701385,0,1.815393537096128e-06,,,,,,CAP_PREFIX_PROXY,0.004309197000111453,
FULL_RANK_64,PAIR,2026091203,,,,,,2,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,,,,,,4,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,,,,,,8,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,,,,,,16,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,,,,,,32,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
FULL_RANK_64,PAIR,2026091203,,,,,,90,False,NOT_NEEDED_AFTER_EXACT,,,,,,,,,,,,,,,,,,,
