dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,notes,param_hash,real_ir_success,success_classification
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.31640625,0.0,1639.0,1.28046875,0.0,0.053191700018942356,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1234; bisection_disclosures_bits=277; verification_bits=128; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=617",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,3,0,1,0.75,0.31640625,0.0234375,1325.0,1.03515625,0.0,0.0724962999811396,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=916; bisection_disclosures_bits=281; verification_bits=128; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=458",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d32_bw180_blk0,32,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.16796875,0.0,1508.0,1.178125,0.0,0.09918779999134131,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1120; bisection_disclosures_bits=260; verification_bits=128; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=560",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.16796875,0.0,1512.0,1.18125,0.0,0.1174268999893684,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1080; bisection_disclosures_bits=304; verification_bits=128; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=540",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.16796875,0.0,1708.0,1.334375,0.0,0.10649080001167022,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1320; bisection_disclosures_bits=260; verification_bits=128; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=660",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.26953125,0.0,1495.0,1.16796875,0.0,0.030028200009837747,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1124; bisection_disclosures_bits=243; verification_bits=128; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=562",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,3,0,1,0.75,0.31640625,0.0078125,1433.0,1.11953125,0.0,0.0904393000237178,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1034; bisection_disclosures_bits=271; verification_bits=128; other_disclosures_bits=0; candidate_flips=93; verified_flips=93; total_blocks_checked=517",e41b94e22127bc2a,False,verified_failure
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,3,0,1,0.75,0.26953125,0.046875,1423.0,1.11171875,0.0,0.07903480000095442,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1070; bisection_disclosures_bits=225; verification_bits=128; other_disclosures_bits=0; candidate_flips=75; verified_flips=75; total_blocks_checked=535",3ddb0e813f8c9fa7,False,verified_failure
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.26953125,0.0,1424.0,1.1125,0.0,0.07346670000697486,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1038; bisection_disclosures_bits=258; verification_bits=128; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=519",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.26953125,0.0,1695.0,1.32421875,0.0,0.05314169998746365,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1324; bisection_disclosures_bits=243; verification_bits=128; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=662",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.31640625,0.0,1716.0,1.340625,0.0,0.10420289999456145,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=262; verification_bits=128; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=663",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,3,0,1,0.75,0.31640625,0.01171875,1501.0,1.17265625,0.0,0.1119069000124,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1074; bisection_disclosures_bits=299; verification_bits=128; other_disclosures_bits=0; candidate_flips=92; verified_flips=92; total_blocks_checked=537",3ddb0e813f8c9fa7,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,917.0,1.1940104166666667,0.0,0.060724100010702386,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=650; bisection_disclosures_bits=139; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=325",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.31640625,0.0,1516.0,1.184375,0.0,0.11891039999318309,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1126; bisection_disclosures_bits=262; verification_bits=128; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=563",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,3,0,1,0.75,0.125,0.00390625,761.0,0.9908854166666666,0.0,0.06897760002175346,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=498; bisection_disclosures_bits=135; verification_bits=128; other_disclosures_bits=0; candidate_flips=37; verified_flips=37; total_blocks_checked=249",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,670.0,0.8723958333333334,0.0,0.04364339998573996,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=438; bisection_disclosures_bits=104; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=219",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d32_bw100_blk0,32,100,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.23046875,0.0,1690.0,1.3203125,0.0,0.20251549998647533,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1324; bisection_disclosures_bits=238; verification_bits=128; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=662",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.125,0.0,811.0,1.0559895833333333,0.0,0.05706199997803196,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=566; bisection_disclosures_bits=117; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=283",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,818.0,1.0651041666666667,0.0,0.037618600006680936,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=588; bisection_disclosures_bits=102; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=294",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.26953125,0.0,1542.0,1.2046875,0.0,0.10034850001102313,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1148; bisection_disclosures_bits=266; verification_bits=128; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=574",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,3,0,1,0.75,0.26953125,0.05078125,1254.0,0.9796875,0.0,0.13689659998635761,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=914; bisection_disclosures_bits=212; verification_bits=128; other_disclosures_bits=0; candidate_flips=73; verified_flips=73; total_blocks_checked=457",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,779.0,1.0143229166666667,0.0,0.05869390000589192,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=560; bisection_disclosures_bits=91; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=280",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.125,0.0,901.0,1.1731770833333333,0.0,0.07684250001329929,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=674; bisection_disclosures_bits=99; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=337",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,985.0,1.2825520833333333,0.0,0.07817330001853406,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=742; bisection_disclosures_bits=115; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=371",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,883.0,1.1497395833333333,0.0,0.04408340001828037,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=83; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=336",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,954.0,1.2421875,0.0,0.05901679999078624,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=736; bisection_disclosures_bits=90; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=368",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,3,0,1,0.75,0.1171875,0.03515625,708.0,0.921875,0.0,0.049745600001187995,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=490; bisection_disclosures_bits=90; verification_bits=128; other_disclosures_bits=0; candidate_flips=27; verified_flips=27; total_blocks_checked=245",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,765.0,0.99609375,0.0,0.042005800001788884,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=508; bisection_disclosures_bits=129; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=254",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.0859375,0.0,1003.0,1.3059895833333333,0.0,0.06123749999096617,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=83; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=396",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.125,0.0,1021.0,1.3294270833333333,0.0,0.07868990002316423,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=794; bisection_disclosures_bits=99; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=397",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,910.0,1.1848958333333333,0.0,0.03701480000745505,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=674; bisection_disclosures_bits=108; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=337",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,3,0,1,0.75,0.1171875,0.03125,868.0,1.1302083333333333,0.0,0.06855009999708273,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=642; bisection_disclosures_bits=98; verification_bits=128; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=321",3ddb0e813f8c9fa7,False,verified_failure
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,1099.0,1.4309895833333333,0.0,0.036246600007871166,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=798; bisection_disclosures_bits=173; verification_bits=128; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=399",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,990.0,1.2890625,0.0,0.06562169999233447,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=740; bisection_disclosures_bits=122; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=370",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,979.0,1.2747395833333333,0.0,0.03947389998938888,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=173; verification_bits=128; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=339",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,1030.0,1.3411458333333333,0.0,0.06471730000339448,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=794; bisection_disclosures_bits=108; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=397",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,896.0,1.1666666666666667,0.0,0.048508600011700764,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=570; bisection_disclosures_bits=198; verification_bits=128; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=285",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,3,0,1,0.75,0.23828125,0.0234375,875.0,1.1393229166666667,0.0,0.06910130000323988,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=556; bisection_disclosures_bits=191; verification_bits=128; other_disclosures_bits=0; candidate_flips=60; verified_flips=60; total_blocks_checked=278",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,1067.0,1.3893229166666667,0.0,0.04856149997795001,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=746; bisection_disclosures_bits=193; verification_bits=128; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=373",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,3,0,1,0.75,0.23828125,0.0234375,969.0,1.26171875,0.0,0.07146070001181215,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=650; bisection_disclosures_bits=191; verification_bits=128; other_disclosures_bits=0; candidate_flips=60; verified_flips=60; total_blocks_checked=325",3ddb0e813f8c9fa7,False,verified_failure
