split,locked_frame_key,dataset_id,frame_id,method,config_id,decode_success,verify_success,verified_success,frame_status,raw_frame_ser,raw_frame_ber,post_frame_ser,leak_bits_frame,runtime_ms,method_status,config_json,run_elapsed_s
confirmation,real_typeii_20db_d1024_bw180_blk0:274,real_typeii_20db_d1024_bw180_blk0,274,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.25,0.025,0.0,382.0,1.5526999486610293,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:283,real_typeii_20db_d1024_bw180_blk0,283,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.171875,0.0171875,0.0,365.0,1.447299961000681,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:291,real_typeii_20db_d1024_bw180_blk0,291,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.265625,0.0265625,0.0,389.0,1.6304999589920044,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:296,real_typeii_20db_d1024_bw180_blk0,296,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,379.0,1.4948999742045999,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:300,real_typeii_20db_d1024_bw180_blk0,300,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.296875,0.0296875,0.0,393.0,1.888300059363246,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:302,real_typeii_20db_d1024_bw180_blk0,302,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.28125,0.028125,0.0,390.0,1.7318000318482518,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:312,real_typeii_20db_d1024_bw180_blk0,312,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.21875,0.021875,0.0,378.0,1.4642999740317464,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:324,real_typeii_20db_d1024_bw180_blk0,324,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,382.0,1.4801999786868691,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:325,real_typeii_20db_d1024_bw180_blk0,325,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.265625,0.0265625,0.0,385.0,1.7076999647542834,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:341,real_typeii_20db_d1024_bw180_blk0,341,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.109375,0.0109375,0.0,353.0,0.7404000498354435,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:354,real_typeii_20db_d1024_bw180_blk0,354,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,379.0,0.9686999255791306,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:357,real_typeii_20db_d1024_bw180_blk0,357,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,377.0,0.8912000339478254,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:360,real_typeii_20db_d1024_bw180_blk0,360,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.28125,0.028125,0.0,390.0,1.0083999950438738,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:366,real_typeii_20db_d1024_bw180_blk0,366,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.25,0.025,0.0,382.0,0.9363000281155109,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:396,real_typeii_20db_d1024_bw180_blk0,396,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.28125,0.028125,0.0,390.0,0.9796000085771084,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:399,real_typeii_20db_d1024_bw180_blk0,399,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.171875,0.0171875,0.0,365.0,0.763599993661046,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:401,real_typeii_20db_d1024_bw180_blk0,401,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,381.0,0.9310001041740179,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:403,real_typeii_20db_d1024_bw180_blk0,403,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.3125,0.03125,0.0,398.0,1.1060000397264957,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:409,real_typeii_20db_d1024_bw180_blk0,409,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.3125,0.03125,0.0,392.0,1.0436999145895243,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:413,real_typeii_20db_d1024_bw180_blk0,413,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,377.0,0.9046000195667148,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:423,real_typeii_20db_d1024_bw180_blk0,423,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.140625,0.0140625,0.0,359.0,0.7357000140473247,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:427,real_typeii_20db_d1024_bw180_blk0,427,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.265625,0.0265625,0.0,383.0,0.9851000504568219,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:429,real_typeii_20db_d1024_bw180_blk0,429,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.25,0.025,0.0,382.0,0.9501000167801976,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:435,real_typeii_20db_d1024_bw180_blk0,435,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.203125,0.0203125,0.0,371.0,0.9434000821784139,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:439,real_typeii_20db_d1024_bw180_blk0,439,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.28125,0.028125,0.0,390.0,1.0222999844700098,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:444,real_typeii_20db_d1024_bw180_blk0,444,cascade_lite,d4ddedc4cda55b9c,True,True,True,verified_success,0.234375,0.0234375,0.0,381.0,0.8971000788733363,ok,"{""block_size_schedule"": [8, 16, 32, 64], ""mapping"": ""gray"", ""num_passes"": 6, ""permutation_mode"": ""seeded_random"", ""seed"": 0, ""verify_mode"": ""crc32""}",2.7179999999934807
confirmation,real_typeii_20db_d1024_bw180_blk0:17,real_typeii_20db_d1024_bw180_blk0,17,layered_ldpc_lite,aba3831a00b29f3a,False,False,False,decode_failed,0.34375,0.034375,0.34375,462.0,5.885299993678927,ok,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""empirical_bitplane"", ""mapping"": ""gray"", ""max_iter"": 50, ""osd_order"": 0, ""parity_fraction"": 0.67}",3.187000000034459
confirmation,real_typeii_20db_d1024_bw180_blk0:24,real_typeii_20db_d1024_bw180_blk0,24,layered_ldpc_lite,aba3831a00b29f3a,False,False,False,decode_failed,0.25,0.025,0.25,462.0,7.054900052025914,ok,"{""bitplane_rate_mode"": ""uniform"", ""bp_method"": ""minimum_sum"", ""column_weight"": 3, ""ldpc_seed"": 20260428, ""llr_mode"": ""empirical_bitplane"", ""mapping"": ""gray"", ""max_iter"": 50, ""osd_order"": 0, ""parity_fraction"": 0.67}",3.187000000034459
