dataset_id,dimension,bin_width_ps,method,frame_len_symbols,param_hash,runtime_s,n_frames_attempted
qldpc_synth_q4_ser0p01_flen128,4,,qldpc_reference,64,43d014f94c106833,0.2940564000164158,4
qldpc_synth_q4_ser0p05_flen64,4,,qldpc_reference,64,43d014f94c106833,0.240536900004372,4
qldpc_synth_q4_ser0p01_flen64,4,,qldpc_reference,64,43d014f94c106833,0.326343499997165,4
qldpc_synth_q4_ser0p03_flen64,4,,qldpc_reference,64,43d014f94c106833,0.3634193000034429,4
qldpc_synth_q8_ser0p01_flen128,8,,qldpc_reference,64,43d014f94c106833,0.1356076000083703,4
qldpc_synth_q4_ser0p03_flen128,4,,qldpc_reference,64,43d014f94c106833,0.5183195999998134,4
qldpc_synth_q4_ser0p05_flen128,4,,qldpc_reference,64,43d014f94c106833,0.6523545000236481,4
qldpc_synth_q8_ser0p03_flen64,8,,qldpc_reference,64,43d014f94c106833,0.3987232000217773,4
qldpc_synth_q8_ser0p03_flen128,8,,qldpc_reference,64,43d014f94c106833,0.5146726999955717,4
qldpc_synth_q4_ser0p08_flen64,4,,qldpc_reference,64,43d014f94c106833,0.9084332000056748,4
qldpc_synth_q8_ser0p05_flen128,8,,qldpc_reference,64,43d014f94c106833,0.7126048000063747,4
qldpc_synth_q8_ser0p01_flen64,8,,qldpc_reference,64,43d014f94c106833,0.8994547000038438,4
qldpc_synth_q16_ser0p01_flen128,16,,qldpc_reference,64,43d014f94c106833,0.4266727000067476,4
qldpc_synth_q8_ser0p05_flen64,8,,qldpc_reference,64,43d014f94c106833,1.2570104000042193,4
qldpc_synth_q8_ser0p08_flen128,8,,qldpc_reference,64,43d014f94c106833,1.0939673999964723,4
qldpc_synth_q16_ser0p05_flen64,16,,qldpc_reference,64,43d014f94c106833,0.68037769998773,4
qldpc_synth_q8_ser0p08_flen64,8,,qldpc_reference,64,43d014f94c106833,1.4891817000170704,4
qldpc_synth_q16_ser0p05_flen128,16,,qldpc_reference,64,43d014f94c106833,1.1987005999835674,4
qldpc_synth_q32_ser0p01_flen64,32,,qldpc_reference,64,43d014f94c106833,0.6244640999939293,4
qldpc_synth_q32_ser0p03_flen128,32,,qldpc_reference,64,43d014f94c106833,0.4350758000218775,4
qldpc_synth_q32_ser0p03_flen64,32,,qldpc_reference,64,43d014f94c106833,0.96652859999449,4
qldpc_synth_q16_ser0p08_flen128,16,,qldpc_reference,64,43d014f94c106833,2.093798100017011,4
qldpc_synth_q32_ser0p05_flen64,32,,qldpc_reference,64,43d014f94c106833,1.1474711000046227,4
qldpc_synth_q16_ser0p03_flen128,16,,qldpc_reference,64,43d014f94c106833,4.580996100004995,4
qldpc_synth_q32_ser0p01_flen128,32,,qldpc_reference,64,43d014f94c106833,3.902189199987333,4
qldpc_synth_q32_ser0p08_flen128,32,,qldpc_reference,64,43d014f94c106833,1.9142005000030624,4
qldpc_synth_q16_ser0p08_flen64,16,,qldpc_reference,64,43d014f94c106833,4.755877999996301,4
qldpc_synth_q16_ser0p01_flen64,16,,qldpc_reference,64,43d014f94c106833,5.718931300012628,4
qldpc_synth_q16_ser0p03_flen64,16,,qldpc_reference,64,43d014f94c106833,5.993427099980181,4
qldpc_synth_q32_ser0p05_flen128,32,,qldpc_reference,64,43d014f94c106833,4.0781164999934845,4
qldpc_synth_q32_ser0p08_flen64,32,,qldpc_reference,64,43d014f94c106833,3.827866300009191,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,1cdb1b55b06d0718,0.0535001999814994,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,7bb66119b31ce8cd,0.0475685999845154,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1052026000106707,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,e41b94e22127bc2a,0.0714966999948956,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,7bb66119b31ce8cd,0.1249751999857835,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,7ee822c7f60512c0,0.1271329000010155,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1401036999886855,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1373829999938607,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,e41b94e22127bc2a,0.1621196999913081,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,cascade_lite,128,7ee822c7f60512c0,0.180868499999633,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1609400000015739,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,cascade_lite,128,1cdb1b55b06d0718,0.1671297999855596,4
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,3ddb0e813f8c9fa7,0.0806625999975949,2
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0490097000147216,2
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,1cdb1b55b06d0718,0.0589513000159058,2
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,7bb66119b31ce8cd,0.1189945999940391,2
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,e41b94e22127bc2a,0.046010699996259,2
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,e41b94e22127bc2a,0.1011680999945383,2
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,7ee822c7f60512c0,0.1822998000134248,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,e41b94e22127bc2a,0.1872885999910067,4
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,7bb66119b31ce8cd,0.0744919999851845,2
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,3ddb0e813f8c9fa7,0.2071467000059783,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1692325999902095,4
real_typeii_20db_d16_bw100_blk0,16,100.0,cascade_lite,128,7ee822c7f60512c0,0.1212233999976888,2
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,3ddb0e813f8c9fa7,0.0817373000027146,2
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,7bb66119b31ce8cd,0.2226421000086702,4
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,1cdb1b55b06d0718,0.0730885000084526,2
real_typeii_20db_d1024_bw200_blk0,1024,200.0,cascade_lite,128,1cdb1b55b06d0718,0.1936398000107146,4
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,7bb66119b31ce8cd,0.0781121999898459,2
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0989221000054385,2
real_typeii_20db_d16_bw180_blk0,16,180.0,cascade_lite,128,7ee822c7f60512c0,0.1285549000022001,2
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,1cdb1b55b06d0718,0.0711910999962128,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,7bb66119b31ce8cd,0.0550902000104542,2
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1107710000069346,2
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,d8c9e97fcf2fa52f,0.086034700012533,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,1cdb1b55b06d0718,0.0874143999826628,2
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,e41b94e22127bc2a,0.1248602000123355,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,7bb66119b31ce8cd,0.0972440000041388,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,7ee822c7f60512c0,0.0933131999918259,2
real_typeii_20db_d16_bw60_blk0,16,60.0,cascade_lite,128,7ee822c7f60512c0,0.1114789999846834,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1209721000050194,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1201373999938368,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,7ee822c7f60512c0,0.0981286999885924,2
real_typeii_20db_d32_bw100_blk0,32,100.0,cascade_lite,128,e41b94e22127bc2a,0.1421410999901127,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,e41b94e22127bc2a,0.0597220999770797,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,7bb66119b31ce8cd,0.0829021999961696,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1377706000057514,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,7bb66119b31ce8cd,0.0326449999993201,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,1cdb1b55b06d0718,0.081061300006695,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,7ee822c7f60512c0,0.0870701000094413,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,e41b94e22127bc2a,0.1506651999952737,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,7bb66119b31ce8cd,0.0012512000103015,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,7ee822c7f60512c0,0.0193514999991748,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,7bb66119b31ce8cd,0.106014499993762,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,1cdb1b55b06d0718,0.1479523999732919,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1120848999998997,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,3ddb0e813f8c9fa7,0.0583589999878313,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0332079000072553,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,3ddb0e813f8c9fa7,0.0017098000098485,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,e41b94e22127bc2a,0.0723320999823045,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,1cdb1b55b06d0718,0.0197648000030312,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,e41b94e22127bc2a,0.0411482999916188,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0022164999973028,2
real_typeii_20db_d32_bw40_blk0,32,40.0,cascade_lite,128,3ddb0e813f8c9fa7,0.1677683000161778,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,7bb66119b31ce8cd,0.0063199999858625,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,e41b94e22127bc2a,0.0276387000048998,2
real_typeii_20db_d8_bw120_blk0,8,120.0,cascade_lite,128,1cdb1b55b06d0718,0.0909771999868098,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,7ee822c7f60512c0,0.0650507000100333,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,7bb66119b31ce8cd,0.0421903999813366,2
real_typeii_20db_d32_bw180_blk0,32,180.0,cascade_lite,128,d8c9e97fcf2fa52f,0.197039799997583,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,7ee822c7f60512c0,0.0530177000036928,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0673015999782364,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,7ee822c7f60512c0,0.1589728999824728,2
real_typeii_20db_d8_bw180_blk0,8,180.0,cascade_lite,128,3ddb0e813f8c9fa7,0.098326100007398,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,e41b94e22127bc2a,0.1673557999893091,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,3ddb0e813f8c9fa7,0.0479145999997854,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,d8c9e97fcf2fa52f,0.1693985000019893,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,7ee822c7f60512c0,0.0479385000071488,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,1cdb1b55b06d0718,0.0143046000157482,2
real_typeii_20db_d8_bw200_blk0,8,200.0,cascade_lite,128,1cdb1b55b06d0718,0.0776379000162705,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,d8c9e97fcf2fa52f,0.0445041000202763,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,1cdb1b55b06d0718,0.1837694000278134,2
real_typeii_20db_d8_bw50_blk0,8,50.0,cascade_lite,128,e41b94e22127bc2a,0.0671455000119749,2
real_typeii_20db_d32_bw60_blk0,32,60.0,cascade_lite,128,3ddb0e813f8c9fa7,0.2222065000096336,2
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,e70c48e72e0f514c,1.6721415999927558,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,1.7541583999991417,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,9670a15685aa444a,1.7831110999977682,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,ec874e3fd7633e78,1.7919500000134576,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,1b68567774e87e2e,1.799289399990812,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,ec874e3fd7633e78,1.8097735999908764,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,1b68567774e87e2e,1.818241200002376,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,dc1d252b3b27a80e,1.822442400007276,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,1.852463599992916,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,dc1d252b3b27a80e,1.8533898000023328,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,221e5a91339f6e44,1.8569658999913368,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,b07a3943cf9048dc,1.876353700004984,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,b07a3943cf9048dc,1.8826442999998108,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,221e5a91339f6e44,1.9152183999831325,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,e8db1e33326bc16a,1.9272140999964904,4
real_typeii_20db_d1024_bw100_blk0,1024,100.0,layered_ldpc_lite,128,c0088d2836df2d57,1.967899400013266,4
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,1b68567774e87e2e,0.3456514999852516,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.3913316000252962,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.3013792999845464,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.3487584999820683,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.326838700013468,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,221e5a91339f6e44,0.3344339000177569,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,9670a15685aa444a,0.301779000001261,2
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.3227746000047773,2
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,9670a15685aa444a,1.7464202999835834,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,1b68567774e87e2e,1.625017200014554,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,e8db1e33326bc16a,1.68628439999884,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,dc1d252b3b27a80e,1.6623715000168886,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,c0088d2836df2d57,1.6992822000174783,4
real_typeii_20db_d1024_bw180_blk0,1024,180.0,layered_ldpc_lite,128,e70c48e72e0f514c,1.7009135000116655,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,ec874e3fd7633e78,1.6758688999980222,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,b07a3943cf9048dc,1.6848966000252403,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,e8db1e33326bc16a,1.712951499997871,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,1.7771888000133913,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,221e5a91339f6e44,1.7520863999961875,4
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,c0088d2836df2d57,0.371527099981904,2
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,e70c48e72e0f514c,1.7365514000121038,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,c0088d2836df2d57,1.824084899999434,4
real_typeii_20db_d1024_bw200_blk0,1024,200.0,layered_ldpc_lite,128,9670a15685aa444a,1.8600713000050744,4
real_typeii_20db_d16_bw100_blk0,16,100.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.4039592999906745,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,1b68567774e87e2e,0.411217899993062,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.4168245999899227,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.43809570002486,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.4083321999933105,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,221e5a91339f6e44,0.3899984000017866,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.4324690999928862,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,9670a15685aa444a,0.4415348999900743,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.459428600006504,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.418397500005085,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,1b68567774e87e2e,0.4102048000204377,2
real_typeii_20db_d16_bw180_blk0,16,180.0,layered_ldpc_lite,128,c0088d2836df2d57,0.4586282000236679,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.4433482000022195,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.4182427999912761,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.4324526000127662,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,221e5a91339f6e44,0.4295476000115741,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.4533421999949496,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,c0088d2836df2d57,0.3884138000139501,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,9670a15685aa444a,0.4309901999949943,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.433362899988424,2
real_typeii_20db_d16_bw60_blk0,16,60.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.4341542999900412,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.4906617999949958,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.4839335000142455,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,1b68567774e87e2e,0.5308751999982633,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.4876736000005621,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.5134274000010919,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,221e5a91339f6e44,0.5211509999935515,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,9670a15685aa444a,0.513440900016576,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.518001499993261,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,c0088d2836df2d57,0.5480404999980237,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.4939565999957267,2
real_typeii_20db_d32_bw100_blk0,32,100.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.5410469000053126,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,1b68567774e87e2e,0.5294291999889538,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.5130273999820929,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.4773036999977194,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.4952793999982532,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,221e5a91339f6e44,0.4836888999852817,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,9670a15685aa444a,0.5188756000134163,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.5272305999824312,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,c0088d2836df2d57,0.5363417000044137,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.4912986999843269,2
real_typeii_20db_d32_bw180_blk0,32,180.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.521746999991592,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.4770792999770492,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,1b68567774e87e2e,0.5147828999906778,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.5161361999926157,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.4947062999999616,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,9670a15685aa444a,0.4993679000181146,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,221e5a91339f6e44,0.5395592999993823,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.5098177999898326,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.491825399978552,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,1b68567774e87e2e,0.4862176000024192,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,c0088d2836df2d57,0.51606549997814,2
real_typeii_20db_d32_bw40_blk0,32,40.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.5191333999973722,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.2613918999850284,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.544034799997462,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.4928376000025309,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.2818102000164799,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.5064897000265773,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,1b68567774e87e2e,0.3123883999942336,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.2979788999946322,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.4783081999921705,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,9670a15685aa444a,0.5292916999896988,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,9670a15685aa444a,0.2797283999971114,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,221e5a91339f6e44,0.5632532000017818,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.3094001999997999,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,c0088d2836df2d57,0.5222735999850556,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,221e5a91339f6e44,0.318509400007315,2
real_typeii_20db_d32_bw60_blk0,32,60.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.5281583000032697,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,e8db1e33326bc16a,0.3292688000074122,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,c0088d2836df2d57,0.3010698999860324,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,dc1d252b3b27a80e,0.2909543999994639,2
real_typeii_20db_d8_bw120_blk0,8,120.0,layered_ldpc_lite,128,e70c48e72e0f514c,0.3299305000109598,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,1b68567774e87e2e,0.3212056999909691,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,221e5a91339f6e44,0.2999950000084936,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,ec874e3fd7633e78,0.3398605000111274,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,f3f67ce02bdd88ce,0.3445078000077046,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,b07a3943cf9048dc,0.3330404000007547,2
real_typeii_20db_d8_bw180_blk0,8,180.0,layered_ldpc_lite,128,c0088d2836df2d57,0.3187061000207905,2
