dataset_id,dimension,bin_width_ps,method,frame_len_symbols,param_hash,leak_EC_per_input_bit,beta_eff_empirical,raw_ser,post_ir_ser
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,d8c9e97fcf2fa52f,1.2625,0.0,0.31640625,0.0
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,3ddb0e813f8c9fa7,1.2625,0.0,0.31640625,0.0
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,1cdb1b55b06d0718,1.1046875,0.0,0.16796875,0.0
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,7ee822c7f60512c0,1.2625,0.0,0.31640625,0.0
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,d8c9e97fcf2fa52f,1.259375,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,7ee822c7f60512c0,1.259375,0.0,0.16796875,0.0
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,7bb66119b31ce8cd,1.1078125,0.0,0.31640625,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,e41b94e22127bc2a,1.084375,0.0,0.26953125,0.0
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,1cdb1b55b06d0718,1.1078125,0.0,0.31640625,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,7ee822c7f60512c0,1.2390625,0.0,0.26953125,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,d8c9e97fcf2fa52f,1.2390625,0.0,0.26953125,0.0
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,e41b94e22127bc2a,1.1078125,0.0,0.31640625,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,3ddb0e813f8c9fa7,1.2390625,0.0,0.26953125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,e41b94e22127bc2a,1.0546875,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,1cdb1b55b06d0718,1.0546875,0.0,0.125,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,3ddb0e813f8c9fa7,0.91796875,0.0,0.0859375,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,7bb66119b31ce8cd,1.0546875,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,3ddb0e813f8c9fa7,1.2109375,0.0,0.125,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,1cdb1b55b06d0718,1.0221354166666667,0.0,0.0859375,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,1cdb1b55b06d0718,1.084375,0.0,0.26953125,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,7bb66119b31ce8cd,1.0221354166666667,0.0,0.0859375,0.0
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,7bb66119b31ce8cd,1.084375,0.0,0.26953125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,7ee822c7f60512c0,1.2109375,0.0,0.125,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,7ee822c7f60512c0,0.9466145833333334,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,7bb66119b31ce8cd,0.7903645833333334,0.0,0.1171875,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,7ee822c7f60512c0,1.1783854166666667,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,e41b94e22127bc2a,1.0221354166666667,0.0,0.0859375,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,3ddb0e813f8c9fa7,1.3098958333333333,0.0,0.23828125,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,1cdb1b55b06d0718,1.05859375,0.0,0.1171875,0.0
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,d8c9e97fcf2fa52f,1.1783854166666667,0.0,0.0859375,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,e41b94e22127bc2a,1.05859375,0.0,0.1171875,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,1cdb1b55b06d0718,1.1536458333333333,0.0,0.23828125,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,d8c9e97fcf2fa52f,1.21484375,0.0,0.1171875,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,7ee822c7f60512c0,1.3098958333333333,0.0,0.23828125,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,7bb66119b31ce8cd,1.1536458333333333,0.0,0.23828125,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,d8c9e97fcf2fa52f,1.3098958333333333,0.0,0.23828125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,d8c9e97fcf2fa52f,1.2109375,0.0,0.125,0.0
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,3ddb0e813f8c9fa7,1.21484375,0.0,0.1171875,0.0
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,e41b94e22127bc2a,1.1536458333333333,0.0,0.23828125,0.0
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,e8db1e33326bc16a,0.91484375,0.0,0.232421875,0.0
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,221e5a91339f6e44,0.81328125,0.0,0.232421875,0.1806640625
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,9670a15685aa444a,0.91484375,0.0,0.232421875,0.0
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,c0088d2836df2d57,1.0125,0.0,0.232421875,0.0
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,b07a3943cf9048dc,0.81328125,0.0,0.232421875,0.1806640625
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,e70c48e72e0f514c,1.0125,0.0,0.232421875,0.0
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,9670a15685aa444a,0.93359375,0.0,0.19921875,0.0
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,e8db1e33326bc16a,0.93359375,0.0,0.19921875,0.0
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,c0088d2836df2d57,1.03125,0.0,0.19921875,0.0
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,e70c48e72e0f514c,1.03125,0.0,0.19921875,0.0
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,b07a3943cf9048dc,0.83203125,0.0,0.1171875,0.0
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,221e5a91339f6e44,0.83203125,0.0,0.1171875,0.0
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,9670a15685aa444a,0.93359375,0.0,0.1171875,0.0
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,e8db1e33326bc16a,0.93359375,0.0,0.1171875,0.0
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,e70c48e72e0f514c,1.0125,0.0,0.2578125,0.0
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,9670a15685aa444a,0.91484375,0.0,0.2578125,0.0
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,c0088d2836df2d57,1.0125,0.0,0.2578125,0.0
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,e8db1e33326bc16a,0.91484375,0.0,0.2578125,0.0
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,e70c48e72e0f514c,1.0125,0.0,0.25,0.0
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,e8db1e33326bc16a,0.91484375,0.0,0.25,0.0
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,221e5a91339f6e44,0.81328125,0.0,0.25,0.189453125
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,e70c48e72e0f514c,1.03125,0.0,0.1171875,0.0
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,c0088d2836df2d57,1.03125,0.0,0.1171875,0.0
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,c0088d2836df2d57,1.0125,0.0,0.25,0.0
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,9670a15685aa444a,0.91484375,0.0,0.25,0.0
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,221e5a91339f6e44,0.83203125,0.0,0.23828125,0.0
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,e8db1e33326bc16a,0.93359375,0.0,0.23828125,0.0
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,9670a15685aa444a,0.93359375,0.0,0.23828125,0.0
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,c0088d2836df2d57,1.03125,0.0,0.23828125,0.0
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,e70c48e72e0f514c,1.03125,0.0,0.23828125,0.0
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,9670a15685aa444a,0.92734375,0.0,0.23046875,0.0
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,e70c48e72e0f514c,1.025,0.0,0.23046875,0.0
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,e8db1e33326bc16a,0.92734375,0.0,0.23046875,0.0
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,c0088d2836df2d57,1.025,0.0,0.23046875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,b07a3943cf9048dc,0.82578125,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,221e5a91339f6e44,0.82578125,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,9670a15685aa444a,0.92734375,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,e70c48e72e0f514c,1.025,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,e8db1e33326bc16a,0.92734375,0.0,0.16796875,0.0
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,c0088d2836df2d57,1.025,0.0,0.16796875,0.0
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,9670a15685aa444a,0.92734375,0.0,0.31640625,0.0
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,e8db1e33326bc16a,0.92734375,0.0,0.31640625,0.0
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,c0088d2836df2d57,1.025,0.0,0.31640625,0.0
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,e70c48e72e0f514c,1.025,0.0,0.31640625,0.0
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,e8db1e33326bc16a,0.92734375,0.0,0.26953125,0.0
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,c0088d2836df2d57,1.025,0.0,0.26953125,0.0
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,9670a15685aa444a,0.92734375,0.0,0.26953125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,b07a3943cf9048dc,0.8424479166666666,0.0,0.125,0.0
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,e70c48e72e0f514c,1.025,0.0,0.26953125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,9670a15685aa444a,0.9440104166666666,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,221e5a91339f6e44,0.8424479166666666,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,e8db1e33326bc16a,0.9440104166666666,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,e70c48e72e0f514c,1.0416666666666667,0.0,0.125,0.0
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,c0088d2836df2d57,1.0416666666666667,0.0,0.125,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,ec874e3fd7633e78,0.7135416666666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,f3f67ce02bdd88ce,0.7135416666666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,9670a15685aa444a,0.9440104166666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,b07a3943cf9048dc,0.8424479166666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,e8db1e33326bc16a,0.9440104166666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,c0088d2836df2d57,1.0416666666666667,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,221e5a91339f6e44,0.8424479166666666,0.0,0.0859375,0.0
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,e70c48e72e0f514c,1.0416666666666667,0.0,0.0859375,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,b07a3943cf9048dc,0.8424479166666666,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,221e5a91339f6e44,0.8424479166666666,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,e8db1e33326bc16a,0.9440104166666666,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,9670a15685aa444a,0.9440104166666666,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,c0088d2836df2d57,1.0416666666666667,0.0,0.1171875,0.0
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,e70c48e72e0f514c,1.0416666666666667,0.0,0.1171875,0.0
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,e8db1e33326bc16a,0.9440104166666666,0.0,0.23828125,0.0
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,9670a15685aa444a,0.9440104166666666,0.0,0.23828125,0.0
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,c0088d2836df2d57,1.0416666666666667,0.0,0.23828125,0.0
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,e70c48e72e0f514c,1.0416666666666667,0.0,0.23828125,0.0
