dataset_id,dimension,bin_width_ps,method,frame_len_symbols,param_hash,leak_EC_actual_bits,leak_EC_per_input_bit,leakage_accounting
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,b07a3943cf9048dc,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,1b68567774e87e2e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,f3f67ce02bdd88ce,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,e8db1e33326bc16a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,9670a15685aa444a,1224.0,0.95625,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,9670a15685aa444a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,221e5a91339f6e44,1094.0,0.8546875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,b07a3943cf9048dc,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,c0088d2836df2d57,1344.0,1.05,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,221e5a91339f6e44,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,128,e70c48e72e0f514c,1344.0,1.05,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,e8db1e33326bc16a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,c0088d2836df2d57,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,dc1d252b3b27a80e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,128,e70c48e72e0f514c,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,1b68567774e87e2e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,221e5a91339f6e44,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,ec874e3fd7633e78,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,f3f67ce02bdd88ce,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,b07a3943cf9048dc,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,c0088d2836df2d57,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,9670a15685aa444a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,e8db1e33326bc16a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,128,e70c48e72e0f514c,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,1b68567774e87e2e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,f3f67ce02bdd88ce,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,ec874e3fd7633e78,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,dc1d252b3b27a80e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,b07a3943cf9048dc,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,221e5a91339f6e44,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,9670a15685aa444a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,e8db1e33326bc16a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,e70c48e72e0f514c,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,128,c0088d2836df2d57,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,1b68567774e87e2e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,dc1d252b3b27a80e,448.0,0.5833333333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,f3f67ce02bdd88ce,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,ec874e3fd7633e78,580.0,0.7552083333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,9670a15685aa444a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,221e5a91339f6e44,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,b07a3943cf9048dc,682.0,0.8880208333333334,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,c0088d2836df2d57,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,e70c48e72e0f514c,832.0,1.0833333333333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,128,e8db1e33326bc16a,760.0,0.9895833333333334,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,7bb66119b31ce8cd,3392.0,0.33125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,3ddb0e813f8c9fa7,3566.0,0.3482421875,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,1cdb1b55b06d0718,9769.0,0.95400390625,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,7ee822c7f60512c0,8520.0,0.83203125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,e41b94e22127bc2a,6944.0,0.678125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,cascade_lite,256,d8c9e97fcf2fa52f,11345.0,1.10791015625,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,7bb66119b31ce8cd,3478.0,0.3396484375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,3ddb0e813f8c9fa7,1008.0,0.984375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,7bb66119b31ce8cd,850.0,0.830078125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,1cdb1b55b06d0718,9835.0,0.96044921875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,7ee822c7f60512c0,1008.0,0.984375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,7bb66119b31ce8cd,3519.0,0.34365234375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,7ee822c7f60512c0,8593.0,0.83916015625,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,e41b94e22127bc2a,850.0,0.830078125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,e41b94e22127bc2a,786.0,0.767578125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,3ddb0e813f8c9fa7,1211.0,1.1826171875,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,d8c9e97fcf2fa52f,1255.0,1.2255859375,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,1cdb1b55b06d0718,1053.0,1.0283203125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,cascade_lite,256,1cdb1b55b06d0718,1097.0,1.0712890625,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,d8c9e97fcf2fa52f,11411.0,1.11435546875,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,d8c9e97fcf2fa52f,1211.0,1.1826171875,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,7bb66119b31ce8cd,554.0,0.541015625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,3ddb0e813f8c9fa7,1272.0,1.2421875,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,e41b94e22127bc2a,7017.0,0.68525390625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,7ee822c7f60512c0,1272.0,1.2421875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,3ddb0e813f8c9fa7,3638.0,0.3552734375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,cascade_lite,256,3ddb0e813f8c9fa7,3721.0,0.36337890625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,e41b94e22127bc2a,1114.0,1.087890625,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,7bb66119b31ce8cd,1053.0,1.0283203125,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,7bb66119b31ce8cd,1109.0,0.86640625,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,e41b94e22127bc2a,6991.0,0.68271484375,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,cascade_lite,256,7ee822c7f60512c0,1211.0,1.1826171875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,3ddb0e813f8c9fa7,1584.0,1.2375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,d8c9e97fcf2fa52f,11399.0,1.11318359375,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,7bb66119b31ce8cd,1386.0,1.0828125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,1cdb1b55b06d0718,9823.0,0.95927734375,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,d8c9e97fcf2fa52f,1584.0,1.2375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,1cdb1b55b06d0718,1114.0,1.087890625,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,e41b94e22127bc2a,1386.0,1.0828125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,7ee822c7f60512c0,1584.0,1.2375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,3ddb0e813f8c9fa7,1307.0,1.02109375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,e41b94e22127bc2a,1109.0,0.86640625,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,cascade_lite,256,d8c9e97fcf2fa52f,1272.0,1.2421875,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,cascade_lite,256,7ee822c7f60512c0,8567.0,0.83662109375,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,cascade_lite,256,1cdb1b55b06d0718,1386.0,1.0828125,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,d8c9e97fcf2fa52f,1616.0,1.2625,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,3ddb0e813f8c9fa7,1616.0,1.2625,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,1cdb1b55b06d0718,1414.0,1.1046875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,7ee822c7f60512c0,1616.0,1.2625,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,d8c9e97fcf2fa52f,1612.0,1.259375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,cascade_lite,256,7ee822c7f60512c0,1612.0,1.259375,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,7bb66119b31ce8cd,1418.0,1.1078125,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,e41b94e22127bc2a,1388.0,1.084375,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,1cdb1b55b06d0718,1418.0,1.1078125,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,7ee822c7f60512c0,1586.0,1.2390625,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,d8c9e97fcf2fa52f,1586.0,1.2390625,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,cascade_lite,256,e41b94e22127bc2a,1418.0,1.1078125,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,3ddb0e813f8c9fa7,1586.0,1.2390625,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,e41b94e22127bc2a,810.0,1.0546875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,1cdb1b55b06d0718,810.0,1.0546875,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,3ddb0e813f8c9fa7,705.0,0.91796875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,7bb66119b31ce8cd,810.0,1.0546875,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,3ddb0e813f8c9fa7,930.0,1.2109375,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,1cdb1b55b06d0718,785.0,1.0221354166666667,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,1cdb1b55b06d0718,1388.0,1.084375,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,7bb66119b31ce8cd,785.0,1.0221354166666667,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,cascade_lite,256,7bb66119b31ce8cd,1388.0,1.084375,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,7ee822c7f60512c0,930.0,1.2109375,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,7ee822c7f60512c0,727.0,0.9466145833333334,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,7bb66119b31ce8cd,607.0,0.7903645833333334,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,7ee822c7f60512c0,905.0,1.1783854166666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,e41b94e22127bc2a,785.0,1.0221354166666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,3ddb0e813f8c9fa7,1006.0,1.3098958333333333,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,1cdb1b55b06d0718,813.0,1.05859375,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,cascade_lite,256,d8c9e97fcf2fa52f,905.0,1.1783854166666667,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,e41b94e22127bc2a,813.0,1.05859375,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,1cdb1b55b06d0718,886.0,1.1536458333333333,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,d8c9e97fcf2fa52f,933.0,1.21484375,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,7ee822c7f60512c0,1006.0,1.3098958333333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,7bb66119b31ce8cd,886.0,1.1536458333333333,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,d8c9e97fcf2fa52f,1006.0,1.3098958333333333,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,cascade_lite,256,d8c9e97fcf2fa52f,930.0,1.2109375,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,cascade_lite,256,3ddb0e813f8c9fa7,933.0,1.21484375,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,cascade_lite,256,e41b94e22127bc2a,886.0,1.1536458333333333,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,1b68567774e87e2e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,dc1d252b3b27a80e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,e8db1e33326bc16a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,f3f67ce02bdd88ce,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,dc1d252b3b27a80e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,221e5a91339f6e44,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,f3f67ce02bdd88ce,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,ec874e3fd7633e78,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,1b68567774e87e2e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,221e5a91339f6e44,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,b07a3943cf9048dc,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,9670a15685aa444a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,c0088d2836df2d57,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,b07a3943cf9048dc,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,ec874e3fd7633e78,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw100_blk0,1024,100,layered_ldpc_lite,256,e70c48e72e0f514c,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,dc1d252b3b27a80e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,1b68567774e87e2e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,ec874e3fd7633e78,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,f3f67ce02bdd88ce,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,b07a3943cf9048dc,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,221e5a91339f6e44,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,9670a15685aa444a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,e8db1e33326bc16a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,c0088d2836df2d57,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d16_bw100_blk0,16,100,layered_ldpc_lite,256,e70c48e72e0f514c,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,dc1d252b3b27a80e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,1b68567774e87e2e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,ec874e3fd7633e78,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,f3f67ce02bdd88ce,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,b07a3943cf9048dc,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,221e5a91339f6e44,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,9670a15685aa444a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,e8db1e33326bc16a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,dc1d252b3b27a80e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,e70c48e72e0f514c,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,9670a15685aa444a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,c0088d2836df2d57,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,1b68567774e87e2e,5248.0,0.5125,raw_EC_bits
real_typeii_20db_d1024_bw180_blk0,1024,180,layered_ldpc_lite,256,e8db1e33326bc16a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,b07a3943cf9048dc,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,e70c48e72e0f514c,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,ec874e3fd7633e78,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,f3f67ce02bdd88ce,7008.0,0.684375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,e8db1e33326bc16a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,221e5a91339f6e44,8328.0,0.81328125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,e70c48e72e0f514c,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d16_bw180_blk0,16,180,layered_ldpc_lite,256,c0088d2836df2d57,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,dc1d252b3b27a80e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,c0088d2836df2d57,10368.0,1.0125,raw_EC_bits
real_typeii_20db_d1024_bw200_blk0,1024,200,layered_ldpc_lite,256,9670a15685aa444a,9368.0,0.91484375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,ec874e3fd7633e78,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,1b68567774e87e2e,544.0,0.53125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,f3f67ce02bdd88ce,720.0,0.703125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,221e5a91339f6e44,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,b07a3943cf9048dc,852.0,0.83203125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,e8db1e33326bc16a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,9670a15685aa444a,956.0,0.93359375,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,c0088d2836df2d57,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d16_bw60_blk0,16,60,layered_ldpc_lite,256,e70c48e72e0f514c,1056.0,1.03125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,dc1d252b3b27a80e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,1b68567774e87e2e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,f3f67ce02bdd88ce,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,b07a3943cf9048dc,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,ec874e3fd7633e78,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,221e5a91339f6e44,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,9670a15685aa444a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,e70c48e72e0f514c,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,e8db1e33326bc16a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,1b68567774e87e2e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw100_blk0,32,100,layered_ldpc_lite,256,c0088d2836df2d57,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,dc1d252b3b27a80e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,ec874e3fd7633e78,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,f3f67ce02bdd88ce,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,b07a3943cf9048dc,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,221e5a91339f6e44,1057.0,0.82578125,raw_EC_bits
