n,plane_id,candidate_id,stratum_id,frame_id,attempted,status,terminal_prefix_id,rounds_attempted,syndrome_bits_disclosed,exact_match,policy_id,p_hat,backend_identity,runtime_s,role,source_sha256
512,5,0,p001,dev_n512_plane05_p001_f05,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.000586399924941361,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.000632300041615963,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005940999835729599,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f08,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005828000139445066,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f09,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0008954999502748251,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f10,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005855000345036387,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f11,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005852999165654182,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f12,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005730000557377934,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f13,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005936999805271626,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f14,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0012645999668166041,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p001,dev_n512_plane05_p001_f15,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006842999719083309,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,0,p002,dev_n512_plane05_p002_f00,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006377999670803547,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f01,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005836000200361013,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f02,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0008815999608486891,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f03,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0013137999922037125,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f04,true,development_exact_success,p075,3,384,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.002158000017516315,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f05,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0012809999752789736,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005822000093758106,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005889999447390437,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f08,true,development_exact_success,p0875,4,448,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.003998999949544668,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f09,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005888000596314669,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f10,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0009137999732047319,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f11,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005877999356016517,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f12,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006018000422045588,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f13,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005639999872073531,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f14,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005679000169038773,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,0,p002,dev_n512_plane05_p002_f15,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.001509999972768128,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p001,dev_n512_plane05_p001_f00,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0007498000049963593,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f01,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0013470000121742487,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f02,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0009246000554412603,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f03,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005879999371245503,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f04,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006275000050663948,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f05,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006275000050663948,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006017000414431095,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.000587599934078753,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f08,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006037000566720963,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f09,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0016173000913113356,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f10,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005546000320464373,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f11,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005502999993041158,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f12,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0013313000090420246,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f13,true,development_exact_success,p0875,4,448,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.003088400000706315,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f14,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005928999744355679,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p001,dev_n512_plane05_p001_f15,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005814000032842159,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,1,p002,dev_n512_plane05_p002_f00,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0007818000158295035,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f01,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0008454999187961221,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f02,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006035000551491976,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f03,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.000618400052189827,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f04,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005984000163152814,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f05,true,development_exact_success,p0875,4,448,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.00444319995585829,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006194999441504478,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005851000314578414,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f08,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0008944999426603317,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f09,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005860000383108854,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f10,true,development_exact_success,p075,3,384,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0028237999649718404,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f11,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005927999736741185,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f12,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006033000536262989,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f13,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005773000884801149,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f14,true,development_exact_success,p075,3,384,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.002459999988786876,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,1,p002,dev_n512_plane05_p002_f15,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006143000209704041,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p001,dev_n512_plane05_p001_f00,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0007056000176817179,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f01,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.000622799969278276,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f02,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0006315000355243683,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f03,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005901999538764358,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f04,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005843000253662467,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f05,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.000582900014705956,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005773999728262424,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005811000009998679,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f08,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0020981000270694494,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f09,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.00160910002887249,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f10,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005805999971926212,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f11,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005783999804407358,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f12,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005750999553129077,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f13,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0012830999912694097,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f14,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005759000778198242,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p001,dev_n512_plane05_p001_f15,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.010498046875,ldpc==2.4.1,0.0005793001037091017,sacrificed_development_only,bfb824d8e6bf703b4f858e038de6e58913d6eaf89e97ec9d5720a28836e7bcdb
512,5,2,p002,dev_n512_plane05_p002_f00,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0029049000004306436,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f01,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0016653001075610518,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f02,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0006308000301942229,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f03,true,development_exact_success,p0875,4,448,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.003990299999713898,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f04,true,development_exact_success,p0625,2,320,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0014987000031396747,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f05,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005550000350922346,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f06,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0008451000321656466,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
512,5,2,p002,dev_n512_plane05_p002_f07,true,development_exact_success,p050,1,256,true,a55ec01779c10ced53daba435edbc45d30ee302a541e8f7624213e5b9abe3941,0.0191650390625,ldpc==2.4.1,0.0005474999779835343,sacrificed_development_only,ef8252c3ac4446c4fd6cd336a2bbcdc057819f45accc6d72a8497861e4943821
