role,stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,candidate_id,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,fallback_invoked,rounds_attempted,verification_invoked,verification_seed_id_round0,verification_seed_id_round1,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,h1_syndrome_bits,h2_syndrome_bits,verification_tag_bits_component,feedback_control_bits,selection_sha256,channel_model_sha256,h1_codebook_manifest_sha256,h2_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
real,bw180,bw180|955,f07e0ae3852cd95131e9494f5caa5f64dfb7bfbe9e23dc32348c7ce48f5cc564,4314ca6261f882fb70e5c833bebb1b3c9b70fc9d31b32670ff267bb36001fa43,3578,6440546b91ac35b09c2aa1c2d2d0c797b0703aa683039142c0ca205d3319a36b,real_10db_bw180,955,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.078125,false,1,true,7768edda63c137f5033a3867772030023af6783c27105b6529354398f4725e3d,,64,5.421010862427522e-20,648,2623,1,13,6440546b91ac35b09c2aa1c2d2d0c797b0703aa683039142c0ca205d3319a36b,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|728,e8dedb425fc75b7b94622d373a128f7139cc9cf8f1ceae69d72de4202469f573,a86ef18e91631a51a33c65393511edbac3634a2fdf6143e84c7c059f27c4c021,3578,dfdd2d61bf4a0627a56a0cd7790227aee5fc7e1e51785ef5b6c0bd5cf65e91b0,real_10db_bw180,728,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.0859375,false,1,true,61f9800558119fd307ceb3dcce381475b39c6e8dcaf9564da3ac3420ccc46ffa,,64,5.421010862427522e-20,648,2623,1,13,dfdd2d61bf4a0627a56a0cd7790227aee5fc7e1e51785ef5b6c0bd5cf65e91b0,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|225,36e884d76c5f6842175d892b0b6e13ec19c51cb9c9dbda67699b045df79aa296,cd0aff0a78d34fa838827dfe210e0c0c62cf831bb7056d93e691d2b94d4644a4,3578,40dbee7690c8bca593df093f194e5fefd91274b22aeb23aa99f3db404be5f06c,real_10db_bw180,225,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.109375,false,1,true,0bc7addb4329929ff2e189887706e1ebd1971eade9ccb1377b8d96e100f69450,,64,5.421010862427522e-20,648,2623,1,13,40dbee7690c8bca593df093f194e5fefd91274b22aeb23aa99f3db404be5f06c,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|1000,1a256cc748fa0016b46382614435c7c7b214bc89e1607f146e5401175c5b34fc,adcc483d7165cf99647e451baea5de965fbefabbda15f5d1fe4b35af54f9a35e,3591,4985f4050d250d5bf6dcc1e8ca438140f3a6633f24eb228f53ab852f045ca355,real_10db_bw180,1000,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.0859375,false,1,true,d80f4ae21424189ce7cc64eb77e08da964d7e771ec97c4ad16542442786edcd7,,64,5.421010862427522e-20,648,2623,1,13,4985f4050d250d5bf6dcc1e8ca438140f3a6633f24eb228f53ab852f045ca355,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|773,9db6e75ce141476db54f702b4bbd317512510375fae21fffa0fb5cdcc2aab33b,f1fe129330b590f1c3d3d9d878b7d28228401a6166cd567abf1fe486f4d9cf2c,3578,744dd56d74363d1eb295843d15bdee1736d70a7f9659dcdced7208dd3faedd24,real_10db_bw180,773,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.0703125,false,1,true,f0faf40d21e42c1308a5d2bee8c2bca315f4a1b9c39fc82869a42681214299f3,,64,5.421010862427522e-20,648,2623,1,13,744dd56d74363d1eb295843d15bdee1736d70a7f9659dcdced7208dd3faedd24,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|669,7afdd1a072c78d2cd745161cbdb5bc94c35507cc1c29101deace312150f22c6b,6dd0cc77112fd4d0e7a02a9b55a07f18d6b52cf2a725aa22acf826fbae101145,3578,6f4390e1fcbc04eec7c78be585d0abb855e0a187a95330e69bb5afc58e431dad,real_10db_bw180,669,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.07421875,false,1,true,059faf4f9c4a0fb65497f70e86f4b2d001ed3db49d8ab4f2a5ace3ce157ace11,,64,5.421010862427522e-20,648,2623,1,13,6f4390e1fcbc04eec7c78be585d0abb855e0a187a95330e69bb5afc58e431dad,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|624,8822d062edbba263457abe760ee23f8881e20426ddf4756590d46aa564e3abff,ec9ee672286a201abf850b77638ee5a700e550a04d7c8b58173a63134b4084fe,3578,c8ce0c6821bf4db3dec3a09ee7acb6cccec132a8a1bbbbe06635b44aee5bb747,real_10db_bw180,624,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.0859375,false,1,true,932aa3e7880a6e72c2cb0c3eb2044018c017519205380e45e1fc7b7e926e0bc2,,64,5.421010862427522e-20,648,2623,1,13,c8ce0c6821bf4db3dec3a09ee7acb6cccec132a8a1bbbbe06635b44aee5bb747,0.15600000007543713,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|397,d0b469490b93817956fbf19693d0aabe01eaf997738061dcdd048f4ce6a75cd5,b11455ff5b7a978934a303db748a00c991a14949bd6468de7ac290e5917c30f6,3578,aefc91e9c594a44aee0fdf9cba808985db9d4867582c19defa895c591893727e,real_10db_bw180,397,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.05859375,false,1,true,d8fd1d8183486cb02c5d91651a18cb60351309e9eb56735981b2cb580e6a9dc5,,64,5.421010862427522e-20,648,2623,1,13,aefc91e9c594a44aee0fdf9cba808985db9d4867582c19defa895c591893727e,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|195,932d9d3bfae0f72b6b60afc8be00ca2e07b8d2bfeadf8756a0ff910ca75f5356,4cfcea509d0ac056a13541862b9439aaedea4259d15f6cebacd7a1673f50baa8,3578,286be39c7f990e608e027662f2c2e171a407a9fd1929a4fca4907c7fab10b6a6,real_10db_bw180,195,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.05859375,false,1,true,7ab9f51a83be60844fe57f6e3e50928a87a65bcd5bda6d2b87d327c2be70e84b,,64,5.421010862427522e-20,648,2623,1,13,286be39c7f990e608e027662f2c2e171a407a9fd1929a4fca4907c7fab10b6a6,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|583,f4ebcb331ae825ebdca0fdae96bdae0f3bfb9e53a19ba95005a366c0e68e3869,2e014624b5d39718fd2de4a7986995884c147ac5a8328fc34910aab9beb6d9ef,3578,f0dc96ca40e072c80dd3980d0cf5ed22743414a4bd412858e00aaa49e36027db,real_10db_bw180,583,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.125,false,1,true,c0939edd0a42e58acfd299c5156ad7d1ac77efd48965dcd7094a790fbe4b477f,,64,5.421010862427522e-20,648,2623,1,13,f0dc96ca40e072c80dd3980d0cf5ed22743414a4bd412858e00aaa49e36027db,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|264,2534f22240200ff35d45ee1136ce621144e60fea53cb829efdc93cf8e43f4515,efd610cdeb46bc603437a25009f6d5bf1b5499da06e86bb85c900988d6752e4a,3578,795b60f3e8ad130ad181b3bf476990635cb0f319fd9ec39b9e9f5aa154759087,real_10db_bw180,264,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.11328125,false,1,true,9221573ac75a4dd88c4ac46b5549ce010543875c97671ae829a6377bfa721853,,64,5.421010862427522e-20,648,2623,1,13,795b60f3e8ad130ad181b3bf476990635cb0f319fd9ec39b9e9f5aa154759087,0.14099999994505197,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|415,cf360c393db4bd0dd6dba191b51ce3a95e08f2c3bfb3fd891baaf0be726fe5c5,dedb0c4fb5e35a5b359105911e84c797b593aad11b73a3c45e2149567184a4de,3578,2836bbba338a9baec22cfc8e5d21004b0cfb49ad910b08c0dc90c03e0752d382,real_10db_bw180,415,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.12109375,false,1,true,778b2c98800d8a9bbecef6c9b7e6b9df41f7946a02bf1ee576fae871202c7695,,64,5.421010862427522e-20,648,2623,1,13,2836bbba338a9baec22cfc8e5d21004b0cfb49ad910b08c0dc90c03e0752d382,0.10899999993853271,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|368,958e778d9c1d51bca7fdbeaeb031f928a9324842ca193b5e3faa1c4d917a16ae,0582b58532edea10797e295c164e2fa0a6f0f1d5c85901f6cf5a548af65d30e5,3578,7967045083a1bfa8545cb274fd59830cde7ca3baceb80df591623a14ba458139,real_10db_bw180,368,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.08203125,false,1,true,faaccdc60bfde7bb4f708aa47b6e1c119ed4716f75ac1386bf21d7d34f6b93d5,,64,5.421010862427522e-20,648,2623,1,13,7967045083a1bfa8545cb274fd59830cde7ca3baceb80df591623a14ba458139,0.10900000005494803,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|67,69fbbd7399d1efd4359dd314bfa8e1692fb6e3dd4c4978455133fcf773f07df2,91aefad97c0e03b041f7354955abb537f28543440927777eeb5f584094123968,3565,13b3590b1caccce69db36f28d49c0ae8c5b1cdcd3783c80632cd0cb1a06500c7,real_10db_bw180,67,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.09765625,false,1,true,89db2ec19d3236902d1296029b0d28fb1e7fedef62f60ec8c91ea7c6ab2b8f06,,64,5.421010862427522e-20,648,2623,1,13,13b3590b1caccce69db36f28d49c0ae8c5b1cdcd3783c80632cd0cb1a06500c7,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|1050,61e91fb488f2085932c659d5d5528ddc5c31aed2a0e2d80e6a2cddfbbe8cef75,8ce180d2307395391d674cb4a9bd3a49f2e894ce87603ef805a7601772df82ae,3591,bd6116431102219138639a7e3639f516ba574794e5123f9e1374f8f02f218bbe,real_10db_bw180,1050,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.078125,false,1,true,b0f2b4750311f4245f3a46171574e14b4bed5b9db83bf6175fdbba3c0d1fb934,,64,5.421010862427522e-20,648,2623,1,13,bd6116431102219138639a7e3639f516ba574794e5123f9e1374f8f02f218bbe,0.10999999998603016,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|525,568c9e28b06bc76700cbcb0abc6f930cfa415462df8c779fad5860923e8a04d6,1ea6158c21d0f4e17d7dd918f85ced62427d55b86c334422435c1e3fdc4cb97f,3578,4eca5f733403a9e554fcf6daa6176e4fdbaa87c81109e529946d6a7127676422,real_10db_bw180,525,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.0703125,false,1,true,ff9e55631ea154326411a178e2290057c79d234c1a0e3ffe9a74761ba1144d10,,64,5.421010862427522e-20,648,2623,1,13,4eca5f733403a9e554fcf6daa6176e4fdbaa87c81109e529946d6a7127676422,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|730,a8e05bea09d6f99026f9c7f5f7545f2a867a8ab81d2c2246ad23ff87ca8ae3df,d9c4b9a22e26647e00561a8a56039203adcde3fb8f981bda172025dc98c27df1,3578,e52a969e2b226ede7c13edf2b1935f7ff50ae5052df1b98bdfcd8876e078d293,real_10db_bw180,730,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.07421875,false,1,true,97cd859e36f818c196be5526654f883331305fbcd8ef026d86fd9476d5266f15,,64,5.421010862427522e-20,648,2623,1,13,e52a969e2b226ede7c13edf2b1935f7ff50ae5052df1b98bdfcd8876e078d293,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|782,43cc966f52659a064524c5d2936a19dff9b61969a985be407e059253ebeeaaba,0a96e603a7eb98f28f1b7f547cf5f5a158deb61fe2d706b1867e87185d655549,3578,657022be46019f40a9e0426082a4cdc985526a188bbb73540870d3a598a6a6cb,real_10db_bw180,782,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.1171875,false,1,true,e35cd032de8612cfbdff137bcd6491a7edf09f2d34bfdb48746e4132d511fb67,,64,5.421010862427522e-20,648,2623,1,13,657022be46019f40a9e0426082a4cdc985526a188bbb73540870d3a598a6a6cb,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|322,c84d5af7fec36b21802e01e4afc89facc998c33407a32c74aa356262e1846d70,44e2fd2c00a7b5c76c69ab05305f7ab17c1a3dd1d077f158740dcfb0aedc955e,3578,7d7ca607c2685a790c01c93e113a974055120448d38215224bc5cb6ab9aeac50,real_10db_bw180,322,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.07421875,false,1,true,8f03c52fd4eb4f243a27e831dce6024ff526edc94bf4a2e80fadd7439bf8c66e,,64,5.421010862427522e-20,648,2623,1,13,7d7ca607c2685a790c01c93e113a974055120448d38215224bc5cb6ab9aeac50,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|148,e792f05a913fff146aec596f92d03f4d151a9aeb9f15b6dfdd7f4d15717f3b23,3f8baed969748bb30f072ce37f962d0dd92fe2f8796a667fabc5dbf34476a7e6,3578,5cd7762d538d99813c115c05e01948ccfce96345a033bbdc4f3b046bdb6730f0,real_10db_bw180,148,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.07421875,false,1,true,93fffa19737832bacd9d186197219e1a526ca2cfea61ad19e5fe759e81b16a06,,64,5.421010862427522e-20,648,2623,1,13,5cd7762d538d99813c115c05e01948ccfce96345a033bbdc4f3b046bdb6730f0,0.125,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
real,bw180,bw180|95,2208d488a1a706239a1304a4a4932712ae6d87607ac19b3a27501458e57fbbc2,a8e4281371186f662f3cb2b7de9f1fd5ba9474e3b94fa4b7d3c839ae02e518a2,3565,2ff3419861a3c605bda660fb9fd45a37d1f694cd2e437da01f16a8f26ba894c8,real_10db_bw180,95,256,be66c2867e103fa00c88539675e5cd95f52ec5e38d9038e6d3710539f6c0aec1,ldpc_formal_v5,V5-C2,true,true,verified_success,,1024,256,0.08203125,false,1,true,2073dff12993c517e01d4fe88b50d4591eba7fd2288be22d6205234c000a97fb,,64,5.421010862427522e-20,648,2623,1,13,2ff3419861a3c605bda660fb9fd45a37d1f694cd2e437da01f16a8f26ba894c8,0.10999999998603016,10,1,584,584,0,64,0,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d59fbc19f037ea6fbb187e922ad5423a92174ab8fd0f442fe0c2f0e96a576845,9615c8ebde59aaf5e68079d4ecb0cd3d1aeaec9ba17310277881dda8a63342d2,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
