stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,verification_invoked,verification_seed_id,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,verification_tag_bits_component,selection_sha256,channel_model_sha256,codebook_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
d1024_bw120,d1024_bw120:44daa4220d9c291987b024cccf4a81f3881d8a1fd85b9c99caf9410c014f9307,e6f4eacdff5abb5bb27f4d8ff8d349832f72ae7a8d2ce131d02dc7cfefbc7e57,a1f4523dce4fe08e2c1049f3ae05d80b882eb931c61e984a8a68df5da60519ef,4392,1610d1b9adc38eb449865cc6bf0c6106f1101672bd6ce036ea06d59c4ddf0f01,d1024_bw120,d1024_bw120:44daa4220d9c291987b024cccf4a81f3881d8a1fd85b9c99caf9410c014f9307,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.078125,true,705dc6276ff5ec25fd396eee57056cb5a8a20bbe9e35877e36364e7d8ae53629,64,5.421010862427522e-20,648,2623,1,13,1610d1b9adc38eb449865cc6bf0c6106f1101672bd6ce036ea06d59c4ddf0f01,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:456ea679ebc7596896e54eacb025a56c349e20787027c963ff93c8d63b2e59f1,018325293db7e83cb79e7fc5e3a6e09055401199a65b33f9f0cc324acf9ce496,e81aeb3f6f8dec18bc6a825b67f58a2003ce672fe093465f2c0443d3738bcc57,4392,e0e4f359088507d46751fd5b0a6c6dd0b3452a087169a7f28d63235809f8eb07,d1024_bw120,d1024_bw120:456ea679ebc7596896e54eacb025a56c349e20787027c963ff93c8d63b2e59f1,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1171875,true,fc1aaece3a455721fd473c1cc0c0e8c74c31f71dc60e92336060bffda23cfb1f,64,5.421010862427522e-20,648,2623,1,13,e0e4f359088507d46751fd5b0a6c6dd0b3452a087169a7f28d63235809f8eb07,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:46ac625c97e3b7c4adadf8cf95b32c8aad1dff7f57b071fd085fb80c8bc72d8d,543b7658a2ed5d747424e49a21adecfd6455f3ef10089b617cf146f0673c8dbd,c7465acf866fbd4bb3b7c764cdf5efad232c5ec643b459f859fba4e027eccf57,4392,87f3faa86b8b0e8fd1331c905e56e492080dfb97db36daddedf96f074898b62d,d1024_bw120,d1024_bw120:46ac625c97e3b7c4adadf8cf95b32c8aad1dff7f57b071fd085fb80c8bc72d8d,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.125,true,ea9ca9f5d1f9d5f7110996f418c603f0de02a8e93d1d9808767873c79536174d,64,5.421010862427522e-20,648,2623,1,13,87f3faa86b8b0e8fd1331c905e56e492080dfb97db36daddedf96f074898b62d,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:471831b20da65e6311b726fa0dd428fbe7aab3fb078ff3c539e198de6653ef83,d47188c4ad8d47b80e128418a600dc992d9b7669ed44204ed5ccbf38adbb5470,0b227daca14a4b428f2de1665d3a601bcfd2d94c6a1e2213f6e3d71fbd4aa6da,4392,1f3e9ac07ea8a459836c351e305814aad02fb5b35039cbee9fbc2adfb5c151d1,d1024_bw120,d1024_bw120:471831b20da65e6311b726fa0dd428fbe7aab3fb078ff3c539e198de6653ef83,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.078125,true,1644b54f42c2c6ddd2e1b23ba68dbf72a388c24255ef969ecc70d25be1475d5c,64,5.421010862427522e-20,648,2623,1,13,1f3e9ac07ea8a459836c351e305814aad02fb5b35039cbee9fbc2adfb5c151d1,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:489be940b02a5a0e71cd92f08e8ab11c2ad0053fe18b38e2b145ee4c837edca2,874607fd4c88326fb5e90360bbed406bab82077f99ab44729402791758d375d3,5c0b58f6ff060002a67b40f0754e8da885e1a39f3105bffc018952cf5cdbd2da,4392,2802e3969dc052845607918f3e3f38fefd4e9cfecb045591a781fd82a1c9a696,d1024_bw120,d1024_bw120:489be940b02a5a0e71cd92f08e8ab11c2ad0053fe18b38e2b145ee4c837edca2,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,d11cd76bfd2759e001ebd1bb7ac594d1d8c4eef8157b38d7566c94d77a740765,64,5.421010862427522e-20,648,2623,1,13,2802e3969dc052845607918f3e3f38fefd4e9cfecb045591a781fd82a1c9a696,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:49500709e18b6f4df676f621abda9c6ac0f7def364837a46200123cb4d087e17,0363cb2d04931f6ff9aff9fd32cf79c69700bb136d90bb910078aea4cdd33127,97782d6c89177dd405ffec18438b451e34fa18283fdca5d56afb0b54d893b293,4392,fe3a119f773c737e8fdff9d3df8467fde31cb210c1d99187ec521d7cfba8ff13,d1024_bw120,d1024_bw120:49500709e18b6f4df676f621abda9c6ac0f7def364837a46200123cb4d087e17,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.09765625,true,db3563fa542d89d471f7ed4fddc0a6ce96abb213d9d49234f39bef12726f87bd,64,5.421010862427522e-20,648,2623,1,13,fe3a119f773c737e8fdff9d3df8467fde31cb210c1d99187ec521d7cfba8ff13,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4ab4d4256bf165ce39674934dc1f6202845b2d1eec51086d4dfb9e2ebce083f4,3477ef36c248f3d064fece4552a37851c6380eae3ea0e9a310e588f35c74c26f,31af89044b49d1f7ef46e0aff98ee3e08c75efdf1bdd92266d855e6702d4ed0e,4392,974af5f2b9e50e6745f4d180970ff2151d4955a1ba5f20eb86bbc83b60cc697b,d1024_bw120,d1024_bw120:4ab4d4256bf165ce39674934dc1f6202845b2d1eec51086d4dfb9e2ebce083f4,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.09375,true,eab8300ef268991fa41c7c78aae6580e0220029ab31a8c3edd67a76dc3ebbacb,64,5.421010862427522e-20,648,2623,1,13,974af5f2b9e50e6745f4d180970ff2151d4955a1ba5f20eb86bbc83b60cc697b,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4b4dee457fbfa9969cad4bba874f450fccb03c15f5f306f92b8aebeda61bcf0c,aa37463294c5c0013c263bc302a4e6166754812e3c0a72183d84011bbb013412,a67c2f0c33042fc1771eeab9c68a358f295324b8be4e96e3885ea37b3a1a64c7,4392,b91ffc586cc1f7aa2d0524bb421dfdbd078457c06e42abeec8022ac26f0f57b1,d1024_bw120,d1024_bw120:4b4dee457fbfa9969cad4bba874f450fccb03c15f5f306f92b8aebeda61bcf0c,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.08984375,true,f3d03e1d9ad4e164f499c10bdbebfe872c3f4b1888199b83b8c867bbf849bc6a,64,5.421010862427522e-20,648,2623,1,13,b91ffc586cc1f7aa2d0524bb421dfdbd078457c06e42abeec8022ac26f0f57b1,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4ba10d1923902084fba258f1f3c868728048dbbe7bc8a0b26cba20d1a04a716d,cc87b3b1b431dcaad4711caa3f86f8493fdf3c57f4331702643ad4d25eff07a4,6993d536140201010a6d95f6275e271335a3638498ce6d7a509b2664c2aadc3c,4392,29587118b60638cf42748ea4d1a4dc2b5d0eebda8c312cf386ebaeaeeb2590be,d1024_bw120,d1024_bw120:4ba10d1923902084fba258f1f3c868728048dbbe7bc8a0b26cba20d1a04a716d,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1328125,true,7b32516b1ab00a2b548d4f582c9adf0f2719e1d0fa402c4a3388ecf4ab61071b,64,5.421010862427522e-20,648,2623,1,13,29587118b60638cf42748ea4d1a4dc2b5d0eebda8c312cf386ebaeaeeb2590be,0.0470000000204891,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4bae31377e7c2df0565d3be8ec15adeee847e4b26720263e8bbd65b9b339769c,30bf8f43a51cbce3910977518dcd2f0f6f14f2703eb540cedf8d5be56837f7e7,d33949526652d6216303178101d50a7a8614a623850e9b7cc2b4451384a1bfef,4392,98d816d67b2f3fb2cfedf7fcee1770401a271f1d9257d3b846f0ec4f22a84a07,d1024_bw120,d1024_bw120:4bae31377e7c2df0565d3be8ec15adeee847e4b26720263e8bbd65b9b339769c,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.08984375,true,70879b93415c3e1caa0cffde7f9f2ba61f1557ef4cd2b8e437b657062ec6cf25,64,5.421010862427522e-20,648,2623,1,13,98d816d67b2f3fb2cfedf7fcee1770401a271f1d9257d3b846f0ec4f22a84a07,0.0470000000204891,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4d426859f51edee84ecfbb3bca8326db0e49d7ccfb364e3dd452b647fa8f1ee6,f5d1845ecd16b527c3da02009da5eca8815dca616db12a784cd520a37aadac3f,38b099b03e934e644dd5ed68fafc5776abe5a89f7e8c59fe60426e52d73245ed,4392,4f0a7c953d370090e9403ade3b3f69e84f4827ab582d28e114de103ca16e949d,d1024_bw120,d1024_bw120:4d426859f51edee84ecfbb3bca8326db0e49d7ccfb364e3dd452b647fa8f1ee6,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.12109375,true,247c8ee08a929e9f6c7ac3e1db63b2d44a96c3d5a593438b9cd927329eb32bd6,64,5.421010862427522e-20,648,2623,1,13,4f0a7c953d370090e9403ade3b3f69e84f4827ab582d28e114de103ca16e949d,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:4d75b85f6ea9864b980c87a6b2f06d4b5703021c701251798683f7ef26df8871,31aacf03f183439f457b654110c20f5fea7e70e8617bc86a68ab177faa96d27f,3c786231f9c7ffb42a787237d93a79ab7bc5a44d956a02782bd652525e6afd30,4392,222449fbab065cd6fbdef95f046fee78bdb0612d4a5208ada94528ce85ca1212,d1024_bw120,d1024_bw120:4d75b85f6ea9864b980c87a6b2f06d4b5703021c701251798683f7ef26df8871,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,176b22ec0b5f1a645fdf7405aecfa1b1af0cd2f12d555542f0abd331329c440f,64,5.421010862427522e-20,648,2623,1,13,222449fbab065cd6fbdef95f046fee78bdb0612d4a5208ada94528ce85ca1212,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:505c753aa5ee538f89b94ad6697159078dc9bf1f1d6a658fda5974e59b0197d5,1d71103f10e4a6518ca7b20cd17e3056e6d1ede22eec4926c4a970b1b86e4df3,3f073c44ccb11c701c7ea9a7c73e9f8039a5b19cd0fd2629ae48c6b3fd4b42c5,4392,b62984406114f42f27140670dbd66b9fd6bfb3608f7f594b44d33f8584579fe1,d1024_bw120,d1024_bw120:505c753aa5ee538f89b94ad6697159078dc9bf1f1d6a658fda5974e59b0197d5,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.0859375,true,af15eaed298c49935ef87f6b73378e3a6f7c807fb341cf76661896a61099fef9,64,5.421010862427522e-20,648,2623,1,13,b62984406114f42f27140670dbd66b9fd6bfb3608f7f594b44d33f8584579fe1,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:50aa0824620b5798f5b69959ac90a7aaf5bcf634fad6e38810e7a24493e5da01,5c2b17d5f86bdabaf0d4c804bc5a26a664eaddde7143ee342dff3328b74189e7,c00a51bd000be80230f403b37c1be6882073640110ff326a373bf03c9737048b,4392,8cc395cc69965fdf212e59f34c1303a6123a953ef1718509acc01b190e822b0b,d1024_bw120,d1024_bw120:50aa0824620b5798f5b69959ac90a7aaf5bcf634fad6e38810e7a24493e5da01,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.13671875,true,830b566ace818db665c71cdaf8fc96badd9db5de5f0331bac2e91060c51107b3,64,5.421010862427522e-20,648,2623,1,13,8cc395cc69965fdf212e59f34c1303a6123a953ef1718509acc01b190e822b0b,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:50b36940b5cd5334d983d7d56800fceba625fd4221ce164f3b211468904c9d59,bf9e92cb882b6c655415f6e6e020f84483673064a6d9e97311833bf354b3b76d,e0cf263e92f8546638359e447b211b549e62cddd65b53d65a909d6c7e7121d7d,4392,4a4aabd602a014c1b5da99fb640b24f6fd0f007d924f00970c283fc8b98f527c,d1024_bw120,d1024_bw120:50b36940b5cd5334d983d7d56800fceba625fd4221ce164f3b211468904c9d59,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.10546875,true,ac4424d9dd164889e4ae46ace6294540185c08a3f02a326bbf8bff83de1db28a,64,5.421010862427522e-20,648,2623,1,13,4a4aabd602a014c1b5da99fb640b24f6fd0f007d924f00970c283fc8b98f527c,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:51682992d3b600e72ec1082ee7d2b68817866406d7bc1e7fad9be832cf7dab18,9222e3943cbc495821fcdb22942373b45e889fdb58462c27bb208f2234039aa6,773df50b44d679b5de6cc3e40cb279d3a45433620d834d98f8e46db7c5ce6626,4392,4ac3b07bec857cd8cde3eca06015a628366ae810a0de938c69416937abf36420,d1024_bw120,d1024_bw120:51682992d3b600e72ec1082ee7d2b68817866406d7bc1e7fad9be832cf7dab18,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1015625,true,012d541ed3297aef48458473b2faebab16f325378f8f6ed85b8fe3a4d7ee7237,64,5.421010862427522e-20,648,2623,1,13,4ac3b07bec857cd8cde3eca06015a628366ae810a0de938c69416937abf36420,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:5241352c13d9f76975fa8cd67f52369a7e17882cf38248988aa54f354d465869,2cb6ef5ff4bff98dcac8a34ef3a06ecfdf61e4084970c431ab227e6f38952433,41b7383b7d486eb6f746fbfee72b04e932c83a5dc3b6bc40d418439d8c824bd3,4392,93308313d9cecbe8e33afc711fae016a49d88163c4510b17d8a76093ccd86089,d1024_bw120,d1024_bw120:5241352c13d9f76975fa8cd67f52369a7e17882cf38248988aa54f354d465869,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.07421875,true,72d32b82d96983206de71eb94b220ce84afa8c5ddae4ccf0b42439332bb0b254,64,5.421010862427522e-20,648,2623,1,13,93308313d9cecbe8e33afc711fae016a49d88163c4510b17d8a76093ccd86089,0.062000000005355105,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:527f5e6babc9bbe31be73ea47297bb8ae86cf0bf6e698757313966baad47294a,61299878607c693e2ee2052b18e8966641adb8a78dab6f990f8fbd0b696f83a7,0c85e9aa37499ac9719e25d676dcfe02e594a50ab661d09b84ea87ad02e5aacf,4392,ea31939eea9f91b11c4a2b0e1e58c55fca89712e9221b958f31bf9a34045cd58,d1024_bw120,d1024_bw120:527f5e6babc9bbe31be73ea47297bb8ae86cf0bf6e698757313966baad47294a,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.09375,true,dd752e9bffd7e07079868131ea10fa538d8f2a8ba911eeeb37fe7c98a2e96921,64,5.421010862427522e-20,648,2623,1,13,ea31939eea9f91b11c4a2b0e1e58c55fca89712e9221b958f31bf9a34045cd58,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:55d31e06973b94adad40464a0568a8b0185c66a490e358ba69f26ec4c4d776f7,cf4ea9b4a967f1bc479b0762e206445452bf53b57970debd1cea051bcf546557,c8cfa5078c82bcdde87c95a6904215643a80008a54086b0670c292074e6ae5ac,4392,47c52f8032b36627b9e961f34917f84f08780ed395c466be4771abfe92529e11,d1024_bw120,d1024_bw120:55d31e06973b94adad40464a0568a8b0185c66a490e358ba69f26ec4c4d776f7,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.1171875,true,d681e93ec59bc76f888d774da83d0cf84335710b1442dcc2ebaf55276cf321a9,64,5.421010862427522e-20,648,2623,1,13,47c52f8032b36627b9e961f34917f84f08780ed395c466be4771abfe92529e11,0.046000000002095476,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
d1024_bw120,d1024_bw120:56724c09c2dce77247893874eaea9b496a61f663e4d36b1ddaac36e55ee53188,586d1e54a9c68421a3ee3065662550da09f07ca2d2a4027a7d27a1992b1ec745,c3c4a4ea501b39988be5f711c5ad2777a0e481d9e45348cbc59b197fb97d5252,4392,dcc766da22de30d026b3ca403333b62d752aad31c36bb4029491f14d31aa14e2,d1024_bw120,d1024_bw120:56724c09c2dce77247893874eaea9b496a61f663e4d36b1ddaac36e55ee53188,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.11328125,true,5be7e383fa8f7e22b2f0552e115af2b1a2ab70883f2d0955bda8e3f2f20607f7,64,5.421010862427522e-20,648,2623,1,13,dcc766da22de30d026b3ca403333b62d752aad31c36bb4029491f14d31aa14e2,0.0629999999946449,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
