dataset_id,source_path,loss_db,dimension,bin_width_ps,n_eff_pairs,frame_len_symbols,frame_len_bits,method,method_variant,method_status,processing_rule_version,pairing_path_tag,threshold_ps,effective_pairing_window_ps,n_frames_total,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,rejected_frame_fraction,raw_ser,raw_ber,post_ir_ser,post_ir_ber,leak_EC_actual_bits,leak_EC_per_frame,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,throughput_input_bits_per_s,throughput_output_bits_per_s,notes,backend_status,error_message
polar_row_0,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,20,26165.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,6541,6541,0.0,6541.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_1,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,30,28641.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,30,30,7160,7160,0.0,7160.0,0.0,0.0,1.0,0.3138158583848329,0.3138158583848329,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_2,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,40,29328.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,40,40,7332,7332,0.0,7332.0,0.0,0.0,1.0,0.2499318057828696,0.2499318057828696,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_3,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,50,29613.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,50,50,7403,7403,0.0,7403.0,0.0,0.0,1.0,0.2045723162124742,0.2045723162124742,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_4,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,60,29779.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,60,60,7444,7444,0.0,7444.0,0.0,0.0,1.0,0.1755263776486786,0.1755263776486786,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_5,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,80,29935.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,80,80,7483,7483,0.0,7483.0,0.0,0.0,1.0,0.1363621179221646,0.1363621179221646,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_6,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,100,30012.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,100,100,7503,7503,0.0,7503.0,0.0,0.0,1.0,0.1101226176196188,0.1101226176196188,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_7,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,120,30056.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,120,120,7514,7514,7514.0,0.0,0.0,1.0,0.0,0.0933923343092893,0.0933923343092893,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_8,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,150,30104.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,150,150,7526,7526,7526.0,0.0,0.0,1.0,0.0,0.0745748073345734,0.0745748073345734,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_9,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,180,30149.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,180,180,7537,7537,7537.0,0.0,0.0,1.0,0.0,0.0642144018043716,0.0642144018043716,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_10,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,4,200,30168.0,4,8,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,200,200,7542,7542,7542.0,0.0,0.0,1.0,0.0,0.0590692124105011,0.0590692124105011,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_11,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,20,26165.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,3270,3270,0.0,3270.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_12,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,30,28641.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,30,30,3580,3580,0.0,3580.0,0.0,0.0,1.0,0.3138158583848329,0.3138158583848329,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_13,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,40,29328.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,40,40,3666,3666,0.0,3666.0,0.0,0.0,1.0,0.2499318057828696,0.2499318057828696,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_14,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,50,29613.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,50,50,3701,3701,0.0,3701.0,0.0,0.0,1.0,0.2045723162124742,0.2045723162124742,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_15,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,60,29779.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,60,60,3722,3722,0.0,3722.0,0.0,0.0,1.0,0.1755263776486786,0.1755263776486786,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_16,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,80,29935.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,80,80,3741,3741,0.0,3741.0,0.0,0.0,1.0,0.1363621179221646,0.1363621179221646,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_17,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,100,30012.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,100,100,3751,3751,0.0,3751.0,0.0,0.0,1.0,0.1101226176196188,0.1101226176196188,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_18,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,120,30056.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,120,120,3757,3757,3757.0,0.0,0.0,1.0,0.0,0.0933923343092893,0.0933923343092893,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_19,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,150,30104.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,150,150,3763,3763,3763.0,0.0,0.0,1.0,0.0,0.0745748073345734,0.0745748073345734,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_20,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,180,30149.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,180,180,3768,3768,3768.0,0.0,0.0,1.0,0.0,0.0642144018043716,0.0642144018043716,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_21,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,8,200,30168.0,8,24,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,200,200,3771,3771,3771.0,0.0,0.0,1.0,0.0,0.0590692124105011,0.0590692124105011,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_22,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,20,26165.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,1635,1635,0.0,1635.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_23,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,30,28641.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,30,30,1790,1790,0.0,1790.0,0.0,0.0,1.0,0.3138158583848329,0.3138158583848329,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_24,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,40,29328.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,40,40,1833,1833,0.0,1833.0,0.0,0.0,1.0,0.2499318057828696,0.2499318057828696,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_25,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,50,29613.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,50,50,1850,1850,0.0,1850.0,0.0,0.0,1.0,0.2045723162124742,0.2045723162124742,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_26,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,60,29779.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,60,60,1861,1861,0.0,1861.0,0.0,0.0,1.0,0.1755263776486786,0.1755263776486786,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_27,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,80,29935.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,80,80,1870,1870,0.0,1870.0,0.0,0.0,1.0,0.1363621179221646,0.1363621179221646,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_28,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,100,30012.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,100,100,1875,1875,0.0,1875.0,0.0,0.0,1.0,0.1101226176196188,0.1101226176196188,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_29,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,120,30056.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,120,120,1878,1878,1878.0,0.0,0.0,1.0,0.0,0.0933923343092893,0.0933923343092893,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
